a_initial.i.i,a_initial.i.j,a_initial.j.i,a_initial.j.j,a_slope.i.i,a_slope.i.j,a_slope.j.i,a_slope.j.j,c.i.i,c.i.j,c.j.i,c.j.j,g.i,g.j,lambda.i,lambda.j,Nmax.i.i,Nmax.i.j,Nmax.j.i,Nmax.j.j,s.i,s.j,sim.i,sim.j,function.int,Ni.Cgrwc,Ni.grwr,Ni.grwrChesson,Ni.grwrStouffer,Nj.Cgrwc,Nj.grwr,Nj.grwrChesson,Nj.grwrStouffer,prob.coex,prob.coex.id,prob.coex.stouff
-0.27625229789751815,-0.009366575885818197,-0.004359294916143434,-0.11774024577132125,-0.1600270092021674,-0.6997254267334938,-0.6918970809783787,-0.21951632667332888,0.4490495421923697,0.006396675482392311,0.07422243105247617,0.45750608341768384,1,1,1,1,8,8,8,1,1,1,529,529,1,0.9906771538469705,1.9871928647765313,0.6910823170751997,0.6867230221590563,0.9956501930180315,2.3357986787523535,0.8577204550969686,0.8483538792111506,1,j_i,1
-0.27625229789751815,-0.009366575885818197,-0.004359294916143434,-0.11774024577132125,-0.1600270092021674,-0.6997254267334938,-0.6918970809783787,-0.21951632667332888,0.4490495421923697,0.006396675482392311,0.07422243105247617,0.45750608341768384,1,1,1,1,8,8,8,1,1,1,529,529,2,74.87013371804046,178542.89975969138,6.253663914181732,12.09258418611424,343.40835278088394,2.4163539074796794,-3.4334953080152646,0.8822597542286787,0,i,1
-0.27625229789751815,-0.009366575885818197,-0.004359294916143434,-0.11774024577132125,-0.1600270092021674,-0.6997254267334938,-0.6918970809783787,-0.21951632667332888,0.4490495421923697,0.006396675482392311,0.07422243105247617,0.45750608341768384,1,1,1,1,8,8,8,1,1,1,529,529,3,2.780628236604221,71.76221267244328,2.6121867274808657,4.273358051618027,5.265474811480772,429.5526487519436,5.040067428844515,6.062744315406443,1,j_i,1
-0.27625229789751815,-0.009366575885818197,-0.004359294916143434,-0.11774024577132125,-0.1600270092021674,-0.6997254267334938,-0.6918970809783787,-0.21951632667332888,0.4490495421923697,0.006396675482392311,0.07422243105247617,0.45750608341768384,1,1,1,1,8,8,8,1,1,1,529,529,4,1.6622836369049918,2.7512084457876167,0.8405965553941933,1.0120402499871308,1.1870173053580844,2.9073270100404582,0.5590417639406775,1.0672341058041441,1,j_i,1
-0.3173074346023766,-0.08492111883688164,-0.05954638724597974,-0.30531996215155793,-0.9639680525287986,-0.004009836353361607,-0.1214944866951555,-0.26165074296295643,0.21443693339824677,0.198680019704625,0.4978134378325194,0.2747032199986279,1,1,1,1,6,1,5,2,1,1,530,530,1,0.9185847405764654,1.6285061231550324,0.5472094929700116,0.48766310572403193,0.942191826893487,1.5327287257775526,0.511970746627968,0.4270496277910863,1,j_i,1
-0.3173074346023766,-0.08492111883688164,-0.05954638724597974,-0.30531996215155793,-0.9639680525287986,-0.004009836353361607,-0.1214944866951555,-0.26165074296295643,0.21443693339824677,0.198680019704625,0.4978134378325194,0.2747032199986279,1,1,1,1,6,1,5,2,1,1,530,530,2,0.43565905746115646,422.7290061151869,NA,6.046731326262163,NA,2.6021311459811614,1.7872261006491161,0.9563307808113986,0,NA,1
-0.3173074346023766,-0.08492111883688164,-0.05954638724597974,-0.30531996215155793,-0.9639680525287986,-0.004009836353361607,-0.1214944866951555,-0.26165074296295643,0.21443693339824677,0.198680019704625,0.4978134378325194,0.2747032199986279,1,1,1,1,6,1,5,2,1,1,530,530,3,0.9248693533539883,9.212284545406483,1.2800842572864828,2.220537870040503,2.561142921967196,2.003068065429481,0.7727828289107179,0.6946800378484421,1,j_i,1
-0.3173074346023766,-0.08492111883688164,-0.05954638724597974,-0.30531996215155793,-0.9639680525287986,-0.004009836353361607,-0.1214944866951555,-0.26165074296295643,0.21443693339824677,0.198680019704625,0.4978134378325194,0.2747032199986279,1,1,1,1,6,1,5,2,1,1,530,530,4,0.9202788776442481,2.3583073851267833,0.6292078968285229,0.8579441520275652,1.2570104653113665,1.3752595988327208,0.40172103944812754,0.3186425124492875,1,j_i,1
-0.26262775946869266,-0.1459656003512095,-0.10532518648050192,-0.1973615739924166,-0.29799730400554836,-0.6312317822594196,-0.8564941240474582,-0.9999316849280149,0.5810258167330176,0.1080275485292077,0.011286888737231493,0.8092759530991316,1,1,1,1,4,5,8,1,1,1,531,531,1,0.8641874304174323,1.225937816028277,0.30903130168718584,0.20370611520668394,0.9000317968212664,1.2799864604346352,0.3928151004413487,0.24684950009013934,1,j_i,1
-0.26262775946869266,-0.1459656003512095,-0.10532518648050192,-0.1973615739924166,-0.29799730400554836,-0.6312317822594196,-0.8564941240474582,-0.9999316849280149,0.5810258167330176,0.1080275485292077,0.011286888737231493,0.8092759530991316,1,1,1,1,4,5,8,1,1,1,531,531,2,34.407531896316925,51.81393883414598,-3.2904604982245766,3.947659202529639,1391.4751199078094,7.33753894046496,-1.545271998699357,1.9930034921881679,-1,-1,1
-0.26262775946869266,-0.1459656003512095,-0.10532518648050192,-0.1973615739924166,-0.29799730400554836,-0.6312317822594196,-0.8564941240474582,-0.9999316849280149,0.5810258167330176,0.1080275485292077,0.011286888737231493,0.8092759530991316,1,1,1,1,4,5,8,1,1,1,531,531,3,NA,8.51986791440684,0.9206215540630791,2.1424008377171595,3.393219866235146,95646047250.79216,NA,25.283920206843295,0,NA,1
-0.26262775946869266,-0.1459656003512095,-0.10532518648050192,-0.1973615739924166,-0.29799730400554836,-0.6312317822594196,-0.8564941240474582,-0.9999316849280149,0.5810258167330176,0.1080275485292077,0.011286888737231493,0.8092759530991316,1,1,1,1,4,5,8,1,1,1,531,531,4,2.6014970110466376,2.576787750813429,0.4299749457502373,0.9465435653808295,1.6762658641332988,4.323204221454254,0.5079097924354822,1.463996845248443,1,j_i,1
-0.22197580464582597,-0.1939307515795945,-0.12792616180018754,-0.19685395936736538,-0.9340983149595559,-0.5725358549971133,-0.9814107294660062,-0.7137405734974891,0.1971775135025382,0.6936419338453561,0.6787213839124888,0.7580919887404889,1,1,1,1,9,8,6,1,1,1,532,532,1,0.823714943252309,1.1367474432895137,0.25609722638012095,0.1281710645799334,0.8799183483328332,0.9319173750205523,0.123419629941678,-0.07051112163791641,1,j_i,0
-0.22197580464582597,-0.1939307515795945,-0.12792616180018754,-0.19685395936736538,-0.9340983149595559,-0.5725358549971133,-0.9814107294660062,-0.7137405734974891,0.1971775135025382,0.6936419338453561,0.6787213839124888,0.7580919887404889,1,1,1,1,9,8,6,1,1,1,532,532,2,131.82289027337504,68533.55884089397,NA,11.135078814369594,NA,2.2325535959674756,-4.078313240660954,0.8031460406326347,0,NA,1
-0.22197580464582597,-0.1939307515795945,-0.12792616180018754,-0.19685395936736538,-0.9340983149595559,-0.5725358549971133,-0.9814107294660062,-0.7137405734974891,0.1971775135025382,0.6936419338453561,0.6787213839124888,0.7580919887404889,1,1,1,1,9,8,6,1,1,1,532,532,3,NA,78.82633774250883,NA,4.367247176330681,NA,3563725946307886e47,NA,144.03108237730748,0,NA,1
-0.22197580464582597,-0.1939307515795945,-0.12792616180018754,-0.19685395936736538,-0.9340983149595559,-0.5725358549971133,-0.9814107294660062,-0.7137405734974891,0.1971775135025382,0.6936419338453561,0.6787213839124888,0.7580919887404889,1,1,1,1,9,8,6,1,1,1,532,532,4,3.9517839248960787,4.02433545564369,-0.4443062150316104,1.3923597930514267,6.275580609093516,4.526021587500601,0.1356762133478442,1.5098433168642662,0,j,1
-0.30154320258105716,-0.1723410654442042,-0.10551141438460027,-0.2595016980552131,-0.6313203184399754,-0.3349812056403607,-0.3203471233136952,-0.32065564254298806,0.06786142103374004,0.4519561445340514,0.2244160771369934,0.5208721170201898,1,1,1,1,3,6,9,3,1,1,533,533,1,0.8416920521341074,1.3389214638952127,0.39737582656931997,0.29186441218471976,0.8998642013920797,1.1840822954991503,0.34130910582430674,0.1689680403801025,1,j_i,1
-0.30154320258105716,-0.1723410654442042,-0.10551141438460027,-0.2595016980552131,-0.6313203184399754,-0.3349812056403607,-0.3203471233136952,-0.32065564254298806,0.06786142103374004,0.4519561445340514,0.2244160771369934,0.5208721170201898,1,1,1,1,3,6,9,3,1,1,533,533,2,1.038198062386299,2865.678649762937,38.563406652852635,7.960560477106154,5.120976411139529e-14,3.2188655680632854e-4,-8.078797960638791,-8.041311382549809,0,i,0
-0.30154320258105716,-0.1723410654442042,-0.10551141438460027,-0.2595016980552131,-0.6313203184399754,-0.3349812056403607,-0.3203471233136952,-0.32065564254298806,0.06786142103374004,0.4519561445340514,0.2244160771369934,0.5208721170201898,1,1,1,1,3,6,9,3,1,1,533,533,3,3.7427785918704797,2.203899515703399,0.23222492412869966,0.7902282984652144,1.7471805498726265,60.369493112023555,2.7806556218309932,4.1004838964176695,1,j_i,1
-0.30154320258105716,-0.1723410654442042,-0.10551141438460027,-0.2595016980552131,-0.6313203184399754,-0.3349812056403607,-0.3203471233136952,-0.32065564254298806,0.06786142103374004,0.4519561445340514,0.2244160771369934,0.5208721170201898,1,1,1,1,3,6,9,3,1,1,533,533,4,0.20111307897730493,0.7190195860389286,-0.3873314828795136,-0.32986668096600685,1.0591479900160707,1.4806078663372506,1.996340671087923,0.3924527239515901,0,j,0
-0.20759746539422969,-0.11415884389527989,-0.10361411026767414,-0.12410716349473656,-0.34919237717986107,-0.9250107356347144,-0.7708841923158616,-0.4546200539916754,0.4659083348233253,0.6036119388882071,0.8515267744660378,0.5203119637444615,1,1,1,1,2,0,4,6,1,1,534,534,1,0.8921162374089567,0.958415757074536,0.06114049953258005,-0.04247361073509427,0.9015731381197524,1.3853987865064952,0.4401468745856403,0.3259880306903605,1,j_i,0
-0.20759746539422969,-0.11415884389527989,-0.10361411026767414,-0.12410716349473656,-0.34919237717986107,-0.9250107356347144,-0.7708841923158616,-0.4546200539916754,0.4659083348233253,0.6036119388882071,0.8515267744660378,0.5203119637444615,1,1,1,1,2,0,4,6,1,1,534,534,2,0.9615876297409933,3.13175926386633,-2.161733450577973,1.1415949117856314,27.20302995122554,5.67353413623837,1.7749818075473291,1.735812228017335,0,j,1
-0.20759746539422969,-0.11415884389527989,-0.10361411026767414,-0.12410716349473656,-0.34919237717986107,-0.9250107356347144,-0.7708841923158616,-0.4546200539916754,0.4659083348233253,0.6036119388882071,0.8515267744660378,0.5203119637444615,1,1,1,1,2,0,4,6,1,1,534,534,3,1.9201604090476,0.478467729246748,-0.1916790265482311,-0.7371665118540074,0.5795591878769573,0.4150543028406878,-1.5317546460219014,-0.8793459170930571,-1,-1,-1
-0.20759746539422969,-0.11415884389527989,-0.10361411026767414,-0.12410716349473656,-0.34919237717986107,-0.9250107356347144,-0.7708841923158616,-0.4546200539916754,0.4659083348233253,0.6036119388882071,0.8515267744660378,0.5203119637444615,1,1,1,1,2,0,4,6,1,1,534,534,4,1.1698042398569921,0.37779056708904774,-0.5600794629097412,-0.9734152922278954,0.661440114541958,0.49521964465162643,-0.8595903067112015,-0.7027538882620259,-1,-1,-1
-0.12044523464360689,-0.03521983133537999,-0.020749090132985277,-0.0381098221801775,-0.48125350242480636,-0.3699862190987915,-0.5767155874054879,-0.33671007747761905,0.8497282457537949,0.22362106619402766,0.7277125890832394,0.45517319859936833,1,1,1,1,1,6,9,0,1,1,535,535,1,0.9653931692595857,1.3980796051479931,0.3558486744894064,0.33509958435642134,0.9794646910959541,1.9532145889609325,0.7046963537740312,0.6694765224386512,1,j_i,1
-0.12044523464360689,-0.03521983133537999,-0.020749090132985277,-0.0381098221801775,-0.48125350242480636,-0.3699862190987915,-0.5767155874054879,-0.33671007747761905,0.8497282457537949,0.22362106619402766,0.7277125890832394,0.45517319859936833,1,1,1,1,1,6,9,0,1,1,535,535,2,6.137457885264164,2691.4994814007796,3.932828251063925,7.897853745320622,52.72161347086135,39.20005300667537,1.854267467780932,3.668678099006609,1,j_i,1
-0.12044523464360689,-0.03521983133537999,-0.020749090132985277,-0.0381098221801775,-0.48125350242480636,-0.3699862190987915,-0.5767155874054879,-0.33671007747761905,0.8497282457537949,0.22362106619402766,0.7277125890832394,0.45517319859936833,1,1,1,1,1,6,9,0,1,1,535,535,3,4.962440610301924,758.6700749080602,-14.707577549301526,6.631566998977591,1851282628.0741866,37.11326871334341,2.012076874688433,3.6139745529327834,0,j,1
-0.12044523464360689,-0.03521983133537999,-0.020749090132985277,-0.0381098221801775,-0.48125350242480636,-0.3699862190987915,-0.5767155874054879,-0.33671007747761905,0.8497282457537949,0.22362106619402766,0.7277125890832394,0.45517319859936833,1,1,1,1,1,6,9,0,1,1,535,535,4,4.064707298597872,7.140028877949101,1.4392970100249571,1.9657168208740003,1.6928606848651502,2.6869300654109813,-0.41394243286254206,0.9883993022797521,0,i,1
-0.3610230425279777,-0.07363734371546385,-0.007847217664113757,-0.0826945050191882,-0.9313135701231658,-0.20095201721414924,-0.3616139027290046,-0.9238841368351132,0.014252973487600684,0.21207564719952643,0.63310716743581,0.1928712537046522,1,1,1,1,1,2,8,3,1,1,536,536,1,0.9290085435439687,1.7230274575618385,0.5519301109864939,0.5440828933223801,0.9921834913690966,2.04078992837293,0.786974296412005,0.7133369526965413,1,j_i,1
-0.3610230425279777,-0.07363734371546385,-0.007847217664113757,-0.0826945050191882,-0.9313135701231658,-0.20095201721414924,-0.3616139027290046,-0.9238841368351132,0.014252973487600684,0.21207564719952643,0.63310716743581,0.1928712537046522,1,1,1,1,1,2,8,3,1,1,536,536,2,3.0873548030581417,1.8945416908172044,-1.4160711504749377,0.6389769574720223,7.80721345261232,16.05938907687951,1.648978994251527,2.7762936677502124,0,j,1
-0.3610230425279777,-0.07363734371546385,-0.007847217664113757,-0.0826945050191882,-0.9313135701231658,-0.20095201721414924,-0.3616139027290046,-0.9238841368351132,0.014252973487600684,0.21207564719952643,0.63310716743581,0.1928712537046522,1,1,1,1,1,2,8,3,1,1,536,536,3,2.5005095967805002,2.2206144536448686,0.48616201482494475,0.7977839385085274,1.3656382799234168,2.1567999180322768,-0.1478689460825402,0.7686256037315274,0,i,1
-0.3610230425279777,-0.07363734371546385,-0.007847217664113757,-0.0826945050191882,-0.9313135701231658,-0.20095201721414924,-0.3616139027290046,-0.9238841368351132,0.014252973487600684,0.21207564719952643,0.63310716743581,0.1928712537046522,1,1,1,1,1,2,8,3,1,1,536,536,4,1.82547960415565,1.6016841213304454,0.3681089483129363,0.47105565150773854,1.1084323315996487,2.0395986904325234,0.11091031882087843,0.7127530681279198,1,j_i,1
-0.23355432145435606,-0.17831951597673823,-0.0033396188420632025,-0.20116517409957507,-0.9005861966870725,-0.6120735220611095,-0.28581824945285916,-0.8298162310384214,0.8276359201408923,0.5672968861181289,0.7824480906128883,0.3690972288604826,1,1,1,1,9,9,0,2,1,1,537,537,1,0.8366750497302219,2.1166704291927694,0.753183920648361,0.7498443018062978,0.9966659514822965,1.0359630081374807,0.21365095274553653,0.035331436768798304,1,j_i,1
-0.23355432145435606,-0.17831951597673823,-0.0033396188420632025,-0.20116517409957507,-0.9005861966870725,-0.6120735220611095,-0.28581824945285916,-0.8298162310384214,0.8276359201408923,0.5672968861181289,0.7824480906128883,0.3690972288604826,1,1,1,1,9,9,0,2,1,1,537,537,2,306.9900725170301,2896.0578661099935,NA,7.971105734697554,NA,5.096994523689002,-4.0981643530474186,1.6286510569388464,0,NA,1
-0.23355432145435606,-0.17831951597673823,-0.0033396188420632025,-0.20116517409957507,-0.9005861966870725,-0.6120735220611095,-0.28581824945285916,-0.8298162310384214,0.8276359201408923,0.5672968861181289,0.7824480906128883,0.3690972288604826,1,1,1,1,9,9,0,2,1,1,537,537,3,NA,3794005946284933e278,NA,675.9908546860535,NA,7783769.267732202,NA,15.867551260544852,0,NA,1
-0.23355432145435606,-0.17831951597673823,-0.0033396188420632025,-0.20116517409957507,-0.9005861966870725,-0.6120735220611095,-0.28581824945285916,-0.8298162310384214,0.8276359201408923,0.5672968861181289,0.7824480906128883,0.3690972288604826,1,1,1,1,9,9,0,2,1,1,537,537,4,4.140453694033663,5.283749285688018,0.3832482128962855,1.6646359377085092,3.6016343365283174,4.694184233466303,0.1255189756094739,1.546324345373215,1,j_i,1
-0.28875915799600377,-0.11736319997458614,-0.08271618976102141,-0.2468668561842643,-0.14478239556774497,-0.6423469437286258,-0.9527474122587591,-0.9362765888217837,0.2733988098334521,0.5729137524031103,0.3885467159561813,0.07162055443041027,1,1,1,1,4,7,9,4,1,1,538,538,1,0.8892621545112285,1.4567047561641915,0.45889305825501725,0.37617686849399584,0.9206123893690062,1.4143830003640478,0.46405659383021713,0.346693393855631,1,j_i,1
-0.28875915799600377,-0.11736319997458614,-0.08271618976102141,-0.2468668561842643,-0.14478239556774497,-0.6423469437286258,-0.9527474122587591,-0.9362765888217837,0.2733988098334521,0.5729137524031103,0.3885467159561813,0.07162055443041027,1,1,1,1,4,7,9,4,1,1,538,538,2,NA,3.1442897459674524,-4.3717601014065215,1.145588028707231,248.97391454507508,2232.7469757883546,NA,7.710987934084679,0,NA,1
-0.28875915799600377,-0.11736319997458614,-0.08271618976102141,-0.2468668561842643,-0.14478239556774497,-0.6423469437286258,-0.9527474122587591,-0.9362765888217837,0.2733988098334521,0.5729137524031103,0.3885467159561813,0.07162055443041027,1,1,1,1,4,7,9,4,1,1,538,538,3,50.74393079891989,101.00707943774079,-4.154173035232993,4.615190607827807,6434.0767919328655,3.862595270910833,-2.575452713073701,1.3513393075276554,-1,-1,1
-0.28875915799600377,-0.11736319997458614,-0.08271618976102141,-0.2468668561842643,-0.14478239556774497,-0.6423469437286258,-0.9527474122587591,-0.9362765888217837,0.2733988098334521,0.5729137524031103,0.3885467159561813,0.07162055443041027,1,1,1,1,4,7,9,4,1,1,538,538,4,1.3905851110195808,7.033997172117392,1.2494845568774575,1.9507551320211998,2.0163129577569894,2.2576957239858286,0.48462010024040725,0.8143447019908369,1,j_i,1
-0.3781604630016643,-0.2748840940413687,-0.15308572907963044,-0.3166095721135487,-0.05795908416621387,-0.5873790823388845,-0.3965180218219757,-0.6889421017840505,0.41816719714552164,0.40923923207446933,0.9792490731924772,0.31860743882134557,1,1,1,1,7,6,7,8,1,1,539,539,1,0.7596601672623762,1.1483472579229428,0.2914094707162015,0.1383237416365711,0.8580561582934508,0.9574252795026303,0.231376495996011,-0.04350759804535771,1,j_i,0
-0.3781604630016643,-0.2748840940413687,-0.15308572907963044,-0.3166095721135487,-0.05795908416621387,-0.5873790823388845,-0.3965180218219757,-0.6889421017840505,0.41816719714552164,0.40923923207446933,0.9792490731924772,0.31860743882134557,1,1,1,1,7,6,7,8,1,1,539,539,2,NA,2.636873782025485,-1.6716125126725467,0.9695940419956188,14.03012150809592,17091.07236146362,NA,9.746311522032446,0,NA,1
-0.3781604630016643,-0.2748840940413687,-0.15308572907963044,-0.3166095721135487,-0.05795908416621387,-0.5873790823388845,-0.3965180218219757,-0.6889421017840505,0.41816719714552164,0.40923923207446933,0.9792490731924772,0.31860743882134557,1,1,1,1,7,6,7,8,1,1,539,539,3,1076.6260327267826,3.583544418174451,-52.244925365899974,1.2763523715681107,1753862675340952e8,45723.10598008922,3.7487716640889186,10.73035905042388,0,j,1
-0.3781604630016643,-0.2748840940413687,-0.15308572907963044,-0.3166095721135487,-0.05795908416621387,-0.5873790823388845,-0.3965180218219757,-0.6889421017840505,0.41816719714552164,0.40923923207446933,0.9792490731924772,0.31860743882134557,1,1,1,1,7,6,7,8,1,1,539,539,4,3.5944773967226316,2.12111071090467,0.5143912242203849,0.7519398717236836,1.2681366869738333,4.509093611337178,0.22669754909407658,1.5060961602208187,1,j_i,1
-0.22376458870527882,-0.18863185603986307,-0.139924390167541,-0.2060169906179107,-0.25865392945706844,-0.46851372672244906,-0.7628630690742284,-0.3782231567893177,0.4894807667005807,0.3503532740287483,0.8148194740060717,0.44056950882077217,1,1,1,1,4,7,1,5,1,1,540,540,1,0.828091307399283,1.1019119611127701,0.23697120760957513,0.09704681744203415,0.8694239699143878,0.9521721525456464,0.13962242800679542,-0.049009428033067466,1,j_i,0
-0.22376458870527882,-0.18863185603986307,-0.139924390167541,-0.2060169906179107,-0.25865392945706844,-0.46851372672244906,-0.7628630690742284,-0.3782231567893177,0.4894807667005807,0.3503532740287483,0.8148194740060717,0.44056950882077217,1,1,1,1,4,7,1,5,1,1,540,540,2,37.42917588949953,4.721833604386127,0.6921210996852329,1.5521971996659265,2.363340537031912,10.043016375860525,-1.315572999310377,2.3068775049844543,0,i,1
-0.22376458870527882,-0.18863185603986307,-0.139924390167541,-0.2060169906179107,-0.25865392945706844,-0.46851372672244906,-0.7628630690742284,-0.3782231567893177,0.4894807667005807,0.3503532740287483,0.8148194740060717,0.44056950882077217,1,1,1,1,4,7,1,5,1,1,540,540,3,5.3823381811117335,5.159178058655147,-100.40353478568667,1.6407772758470145,20762595255460577e28,631.5424017030949,4.765042198045023,6.448165083959413,0,j,1
-0.22376458870527882,-0.18863185603986307,-0.139924390167541,-0.2060169906179107,-0.25865392945706844,-0.46851372672244906,-0.7628630690742284,-0.3782231567893177,0.4894807667005807,0.3503532740287483,0.8148194740060717,0.44056950882077217,1,1,1,1,4,7,1,5,1,1,540,540,4,3.3975347153909383,13.809492988887984,1.616973853527154,2.62535625341546,2.7411633206834334,1.9703222260676956,-0.5448529890070613,0.6781970959061756,0,i,1
-0.10863918654380292,-0.038668513375377744,-0.005409955193531624,-0.10686267122807441,-0.2586979493498802,-0.6135085474234074,-0.5173990214243531,-0.48489303002133965,0.6927681174129248,0.5701307354029268,0.35056809103116393,0.43014924065209925,1,1,1,1,3,0,6,9,1,1,541,541,1,0.9620695694887192,2.3180713138103526,0.8461454648709631,0.8407355096774315,0.9946046522603047,1.7112123623521822,0.5758706165113239,0.5372021031359462,1,j_i,1
-0.10863918654380292,-0.038668513375377744,-0.005409955193531624,-0.10686267122807441,-0.2586979493498802,-0.6135085474234074,-0.5173990214243531,-0.48489303002133965,0.6927681174129248,0.5701307354029268,0.35056809103116393,0.43014924065209925,1,1,1,1,3,0,6,9,1,1,541,541,2,NA,4.09086611688757,-2.487085332530099,1.4087567121559577,49.19746238788355,10.367217915795324,NA,2.3386487042604354,0,NA,1
-0.10863918654380292,-0.038668513375377744,-0.005409955193531624,-0.10686267122807441,-0.2586979493498802,-0.6135085474234074,-0.5173990214243531,-0.48489303002133965,0.6927681174129248,0.5701307354029268,0.35056809103116393,0.43014924065209925,1,1,1,1,3,0,6,9,1,1,541,541,3,3.548850335394219,2.590758503949233,2.630675671460277,0.951950691504375,0.18661175815082448,0.029473737676718546,-4.790879362241632,-3.524255660389506,0,i,0
-0.10863918654380292,-0.038668513375377744,-0.005409955193531624,-0.10686267122807441,-0.2586979493498802,-0.6135085474234074,-0.5173990214243531,-0.48489303002133965,0.6927681174129248,0.5701307354029268,0.35056809103116393,0.43014924065209925,1,1,1,1,3,0,6,9,1,1,541,541,4,1.3199154867050897,1.4855922680118323,-0.30024602552265134,0.39581352641965406,2.005833232911942,2.3270950328837565,0.5670530133891818,0.8446207227143423,0,j,1
-0.482344493451849,-0.15353775703970893,-0.11752548954469547,-0.2800256867375241,-0.8466864889487624,-0.29329254501499236,-0.10702805826440454,-0.9847942388150841,0.9572707845363766,0.6277554172556847,0.6284495517611504,0.4049088947940618,1,1,1,1,7,9,2,3,1,1,542,542,1,0.8576683805683745,1.1029187970491172,0.21548560702357344,0.09796011747887814,0.8891178482484758,1.4943013217791639,0.5551965113519174,0.40165875431220843,1,j_i,1
-0.482344493451849,-0.15353775703970893,-0.11752548954469547,-0.2800256867375241,-0.8466864889487624,-0.29329254501499236,-0.10702805826440454,-0.9847942388150841,0.9572707845363766,0.6277554172556847,0.6284495517611504,0.4049088947940618,1,1,1,1,7,9,2,3,1,1,542,542,2,24.356593741581417,269.82522652609276,NA,5.597774440240726,NA,14.725236505351578,-0.5032398121875858,2.6895627908926443,0,NA,1
-0.482344493451849,-0.15353775703970893,-0.11752548954469547,-0.2800256867375241,-0.8466864889487624,-0.29329254501499236,-0.10702805826440454,-0.9847942388150841,0.9572707845363766,0.6277554172556847,0.6284495517611504,0.4049088947940618,1,1,1,1,7,9,2,3,1,1,542,542,3,NA,45117649192334434e98,NA,264.0013890129259,NA,62743558975.59054,NA,24.86232176388254,0,NA,1
-0.482344493451849,-0.15353775703970893,-0.11752548954469547,-0.2800256867375241,-0.8466864889487624,-0.29329254501499236,-0.10702805826440454,-0.9847942388150841,0.9572707845363766,0.6277554172556847,0.6284495517611504,0.4049088947940618,1,1,1,1,7,9,2,3,1,1,542,542,4,3.084821931857286,3.8920467889242643,0.3708265216189255,1.358935186071709,2.686149255367517,5.106360078358217,0.5039929019053051,1.6304868369670276,1,j_i,1
-0.5774243841366113,-0.13701837046487872,-0.05197578091145011,-0.24122008316968688,-0.3135072651784867,-0.6524017062038183,-0.33405707706697285,-0.2035556104965508,0.1054145444650203,0.076130167581141,0.375571615062654,0.33869350678287446,1,1,1,1,9,8,8,10,1,1,543,543,1,0.8719542077808278,1.2301120274397568,0.25908102536763045,0.2071052444561803,0.949351859001202,1.6845316944483413,0.658505969497158,0.5214875990322794,1,j_i,1
-0.5774243841366113,-0.13701837046487872,-0.05197578091145011,-0.24122008316968688,-0.3135072651784867,-0.6524017062038183,-0.33405707706697285,-0.2035556104965508,0.1054145444650203,0.076130167581141,0.375571615062654,0.33869350678287446,1,1,1,1,9,8,8,10,1,1,543,543,2,NA,18.739502656013723,NA,2.9306337372912825,NA,13.340178367821773,NA,2.5907804112992703,0,NA,1
-0.5774243841366113,-0.13701837046487872,-0.05197578091145011,-0.24122008316968688,-0.3135072651784867,-0.6524017062038183,-0.33405707706697285,-0.2035556104965508,0.1054145444650203,0.076130167581141,0.375571615062654,0.33869350678287446,1,1,1,1,9,8,8,10,1,1,543,543,3,4.096828242972062,2.311462818564526,-3.4060913142292373,0.8378805789023333,69.68408062120531,31.66307724083146,2.0449381711654437,3.4551512462182687,0,j,1
-0.5774243841366113,-0.13701837046487872,-0.05197578091145011,-0.24122008316968688,-0.3135072651784867,-0.6524017062038183,-0.33405707706697285,-0.2035556104965508,0.1054145444650203,0.076130167581141,0.375571615062654,0.33869350678287446,1,1,1,1,9,8,8,10,1,1,543,543,4,0.8557380937333209,2.289621058886522,0.5912658454376503,0.828386327404639,1.2675938307735921,2.693841991294179,1.146759339109346,0.9909684241872176,1,j_i,1
-0.43265001786581747,-0.22708612208250956,-0.1285837853073559,-0.246589542767997,-0.8586576734669507,-0.8220127911772579,-0.09261968126520514,-0.3080320581793785,0.6703401729464531,0.3421186478808522,0.8758292156271636,0.483685664832592,1,1,1,1,3,5,7,4,1,1,544,544,1,0.7968521527680748,1.0469710986716494,0.1744851128717314,0.04590132756437568,0.8793398835694415,1.2567611530986227,0.45562402018997267,0.22853789810746308,1,j_i,1
-0.43265001786581747,-0.22708612208250956,-0.1285837853073559,-0.246589542767997,-0.8586576734669507,-0.8220127911772579,-0.09261968126520514,-0.3080320581793785,0.6703401729464531,0.3421186478808522,0.8758292156271636,0.483685664832592,1,1,1,1,3,5,7,4,1,1,544,544,2,58.033147287272506,9.822653838572359,0.8575570318991224,2.2846913341829973,4.16674144501988,5.352194328997338,-2.383507720482494,1.6775066317701386,0,i,1
-0.43265001786581747,-0.22708612208250956,-0.1285837853073559,-0.246589542767997,-0.8586576734669507,-0.8220127911772579,-0.09261968126520514,-0.3080320581793785,0.6703401729464531,0.3421186478808522,0.8758292156271636,0.483685664832592,1,1,1,1,3,5,7,4,1,1,544,544,3,5.34592868077729,25.140720749025018,-2.274390865754184,3.2244888721634335,244.41796665593318,20.451369966569835,1.3417145943177484,3.0180498712753216,0,j,1
