"","Time","Seeds i","Plants i","Biomass i","Seeds j","Plants j","Biomass j"
"",5.884,67737.2474607766,59.9062013951717,129.21070006279,125718.448963283,111.184245079401,236.630807615313
"",5.8845,67733.8268161518,59.9370730818582,129.217388420119,125718.071808502,111.246826170755,236.64487381952
"",5.885,67730.4063442652,59.9679415147626,129.224041060132,125717.694654852,111.309406917079,236.658870506099
"",5.8855,67726.9860451081,59.998806694134,129.230658160936,125717.317502334,111.371987318376,236.672798011515
"",5.886,67723.5659186718,60.0296686202214,129.237239899802,125716.940350947,111.434567374646,236.686656670683
"",5.8865,67720.1459649474,60.0605272932736,129.243786453166,125716.563200692,111.49714708589,236.700446816975
"",5.887,67716.7261839264,60.0913827135399,129.250297996639,125716.186051568,111.559726452111,236.714168782225
"",5.8875,67713.3065755999,60.1222348812692,129.256774705001,125715.808903575,111.62230547331,236.72782289674
"",5.888,67709.8871399594,60.1530837967104,129.263216752215,125715.431756714,111.684884149488,236.741409489298
"",5.8885,67706.4678769959,60.1839294601125,129.26962431142,125715.054610985,111.747462480647,236.754928887163
"",5.889,67703.0487867009,60.2147718717244,129.275997554942,125714.677466387,111.810040466787,236.768381416085
"",5.8895,67699.6298690656,60.245611031795,129.282336654296,125714.30032292,111.872618107911,236.78176740031
"",5.89,67696.2111240812,60.2764469405732,129.288641780185,125713.923180585,111.93519540402,236.795087162583
"",5.8905,67692.7925517391,60.307279598308,129.294913102509,125713.546039381,111.997772355115,236.808341024156
"",5.891,67689.3741520306,60.3381090052481,129.301150790367,125713.168899308,112.060348961198,236.821529304796
"",5.8915,67685.9559249468,60.3689351616424,129.307355012057,125712.791760367,112.12292522227,236.834652322786
"",5.892,67682.5378704793,60.3997580677398,129.313525935082,125712.414622558,112.185501138333,236.847710394938
"",5.8925,67679.119988619,60.4305777237891,129.319663726156,125712.03748588,112.248076709387,236.860703836592
"",5.893,67675.7022793575,60.461394130039,129.325768551201,125711.660350333,112.310651935436,236.873632961627
"",5.8935,67672.2847426859,60.4922072867384,129.331840575357,125711.283215918,112.373226816479,236.886498082466
"",5.894,67668.8673785956,60.5230171941359,129.33787996298,125710.906082634,112.435801352518,236.89929951008
"",5.8945,67665.4501870778,60.5538238524804,129.343886877648,125710.528950481,112.498375543555,236.912037553998
"",5.895,67662.0331681238,60.5846272620206,129.349861482165,125710.15181946,112.560949389591,236.924712522309
"",5.8955,67658.6163217249,60.6154274230053,129.355803938562,125709.77468957,112.623522890628,236.937324721669
"",5.896,67655.1996478724,60.646224335683,129.361714408102,125709.397560812,112.686096046667,236.94987445731
"",5.8965,67651.7831465575,60.6770180003024,129.367593051282,125709.020433185,112.748668857709,236.962362033041
"",5.897,67648.3668177717,60.7078084171124,129.373440027839,125708.643306689,112.811241323756,236.974787751259
"",5.8975,67644.950661506,60.7385955863614,129.379255496748,125708.266181325,112.87381344481,236.987151912951
"",5.898,67641.534677752,60.7693795082981,129.385039616231,125707.889057092,112.936385220871,236.999454817702
"",5.8985,67638.1188665007,60.8001601831712,129.390792543758,125707.511933991,112.998956651941,237.0116967637
"",5.899,67634.7032277435,60.8309376112292,129.396514436048,125707.13481202,113.061527738022,237.023878047742
"",5.8995,67631.2877614718,60.8617117927207,129.402205449075,125706.757691182,113.124098479115,237.035998965242
"",5.9,67627.8724676767,60.8924827278942,129.407865738072,125706.380571474,113.186668875221,237.048059810232
"",5.9005,67624.4573463496,60.9232504169984,129.413495457529,125706.003452898,113.249238926342,237.060060875372
"",5.901,67621.0423974818,60.9540148602817,129.419094761205,125705.626335454,113.31180863248,237.072002451955
"",5.9015,67617.6276210646,60.9847760579927,129.42466380212,125705.24921914,113.374377993635,237.083884829913
"",5.902,67614.2130170892,61.0155340103798,129.430202732569,125704.872103958,113.43694700981,237.095708297819
"",5.9025,67610.798585547,61.0462887176916,129.435711704119,125704.494989908,113.499515681004,237.1074731429
"",5.903,67607.3843264292,61.0770401801764,129.441190867611,125704.117876988,113.562084007221,237.119179651036
"",5.9035,67603.9702397271,61.1077883980828,129.446640373168,125703.7407652,113.624651988462,237.130828106768
"",5.904,67600.556325432,61.1385333716591,129.452060370195,125703.363654544,113.687219624727,237.142418793305
"",5.9045,67597.1425835353,61.1692751011538,129.457451007384,125702.986545018,113.749786916019,237.15395199253
"",5.905,67593.7290140282,61.2000135868154,129.462812432714,125702.609436625,113.812353862338,237.165427985001
"",5.9055,67590.315616902,61.230748828892,129.468144793457,125702.232329362,113.874920463687,237.176847049963
"",5.906,67586.902392148,61.2614808276321,129.473448236179,125701.855223231,113.937486720066,237.18820946535
"",5.9065,67583.4893397575,61.2922095832842,129.478722906747,125701.478118231,114.000052631477,237.199515507789
"",5.907,67580.0764597218,61.3229350960964,129.483968950326,125701.101014362,114.062618197921,237.210765452611
"",5.9075,67576.6637520322,61.353657366317,129.489186511387,125700.723911624,114.125183419401,237.221959573851
"",5.908,67573.2512166799,61.3843763941945,129.494375733707,125700.346810018,114.187748295916,237.233098144258
"",5.9085,67569.8388536564,61.4150921799771,129.499536760376,125699.969709544,114.25031282747,237.244181435297
"",5.909,67566.4266629528,61.4458047239129,129.504669733794,125699.5926102,114.312877014062,237.255209717155
"",5.9095,67563.0146445605,61.4765140262504,129.50977479568,125699.215511988,114.375440855695,237.266183258751
"",5.91,67559.6027984708,61.5072200872376,129.514852087071,125698.838414907,114.43800435237,237.277102327734
"",5.9105,67556.191124675,61.5379229071228,129.519901748327,125698.461318957,114.500567504089,237.287967190495
"",5.911,67552.7796231643,61.5686224861543,129.524923919134,125698.084224139,114.563130310852,237.298778112169
"",5.9115,67549.3682939301,61.5993188245801,129.529918738503,125697.707130452,114.625692772662,237.309535356641
"",5.912,67545.9571369637,61.6300119226485,129.534886344782,125697.330037896,114.688254889519,237.320239186553
"",5.9125,67542.5461522564,61.6607017806075,129.539826875648,125696.952946472,114.750816661426,237.330889863307
"",5.913,67539.1353397995,61.6913883987054,129.544740468117,125696.575856179,114.813378088383,237.341487647071
"",5.9135,67535.7246995842,61.7220717771901,129.549627258546,125696.198767017,114.875939170392,237.352032796786
"",5.914,67532.3142316019,61.7527519163099,129.554487382635,125695.821678986,114.938499907454,237.36252557017
"",5.9145,67528.9039358439,61.7834288163128,129.559320975428,125695.444592087,115.001060299572,237.372966223722
"",5.915,67525.4938123015,61.8141024774468,129.56412817132,125695.067506318,115.063620346746,237.383355012731
"",5.9155,67522.083860966,61.84477289996,129.568909104056,125694.690421682,115.126180048977,237.393692191278
"",5.916,67518.6740818286,61.8754400841005,129.573663906738,125694.313338176,115.188739406268,237.403978012241
"",5.9165,67515.2644748808,61.9061040301161,129.578392711822,125693.936255802,115.251298418619,237.414212727304
"",5.917,67511.8550401138,61.936764738255,129.583095651127,125693.559174558,115.313857086032,237.424396586959
"",5.9175,67508.4457775188,61.9674222087651,129.587772855834,125693.182094447,115.376415408508,237.43452984051
"",5.918,67505.0366870873,61.9980764418943,129.592424456491,125692.805015466,115.43897338605,237.444612736084
"",5.9185,67501.6277688106,62.0287274378906,129.597050583015,125692.427937616,115.501531018657,237.454645520628
"",5.919,67498.2190226798,62.0593751970019,129.601651364692,125692.050860898,115.564088306333,237.464628439922
"",5.9195,67494.8104486864,62.0900197194762,129.606226930185,125691.673785311,115.626645249077,237.474561738579
"",5.92,67491.4020468216,62.1206610055613,129.610777407535,125691.296710855,115.689201846892,237.484445660052
"",5.9205,67487.9938170767,62.1512990555051,129.61530292416,125690.919637531,115.751758099779,237.49428044664
"",5.921,67484.5857594431,62.1819338695555,129.619803606862,125690.542565338,115.81431400774,237.504066339489
"",5.9215,67481.1778739121,62.2125654479602,129.624279581831,125690.165494276,115.876869570775,237.513803578603
"",5.922,67477.770160475,62.2431937909672,129.628730974642,125689.788424345,115.939424788886,237.523492402845
"",5.9225,67474.362619123,62.2738188988242,129.633157910264,125689.411355545,116.001979662076,237.533133049944
"",5.923,67470.9552498476,62.304440771779,129.637560513056,125689.034287877,116.064534190344,237.542725756496
"",5.9235,67467.5480526399,62.3350594100794,129.641938906777,125688.657221339,116.127088373693,237.552270757977
"",5.924,67464.1410274913,62.3656748139732,129.646293214584,125688.280155933,116.189642212124,237.561768288738
"",5.9245,67460.7341743932,62.3962869837081,129.650623559037,125687.903091658,116.252195705639,237.571218582018
"",5.925,67457.3274933369,62.4268959195318,129.654930062098,125687.526028515,116.314748854238,237.580621869947
"",5.9255,67453.9209843135,62.4575016216921,129.659212845139,125687.148966502,116.377301657923,237.589978383546
"",5.926,67450.5146473145,62.4881040904365,129.663472028942,125686.771905621,116.439854116697,237.599288352739
"",5.9265,67447.1084823312,62.5187033260129,129.667707733699,125686.394845871,116.502406230559,237.608552006354
"",5.927,67443.7024893549,62.5492993286688,129.671920079021,125686.017787252,116.564957999512,237.617769572128
"",5.9275,67440.2966683769,62.5798920986519,129.676109183933,125685.640729764,116.627509423557,237.626941276713
"",5.928,67436.8910193885,62.6104816362099,129.680275166885,125685.263673407,116.690060502695,237.636067345679
"",5.9285,67433.485542381,62.6410679415902,129.684418145747,125684.886618182,116.752611236928,237.645148003522
"",5.929,67430.0802373458,62.6716510150406,129.688538237816,125684.509564088,116.815161626257,237.654183473665
"",5.9295,67426.6751042742,62.7022308568086,129.692635559818,125684.132511125,116.877711670684,237.663173978466
"",5.93,67423.2701431574,62.7328074671417,129.696710227908,125683.755459293,116.94026137021,237.67211973922
"",5.9305,67419.8653539868,62.7633808462876,129.700762357678,125683.378408592,117.002810724837,237.681020976167
"",5.931,67416.4607367538,62.7939509944936,129.704792064153,125683.001359022,117.065359734566,237.689877908493
"",5.9315,67413.0562914495,62.8245179120073,129.708799461799,125682.624310584,117.127908399398,237.698690754338
"",5.932,67409.6520180654,62.8550815990764,129.712784664522,125682.247263276,117.190456719335,237.707459730798
"",5.9325,67406.2479165928,62.885642055948,129.716747785673,125681.8702171,117.253004694378,237.716185053931
"",5.933,67402.843987023,62.9161992828698,129.720688938048,125681.493172055,117.315552324529,237.724866938764
"",5.9335,67399.4402293472,62.9467532800892,129.724608233895,125681.116128141,117.378099609789,237.733505599292
"",5.934,67396.0366435569,62.9773040478536,129.728505784909,125680.739085358,117.44064655016,237.742101248487
"",5.9345,67392.6332296433,63.0078515864104,129.732381702244,125680.362043707,117.503193145642,237.750654098303
"",5.935,67389.2299875978,63.0383958960071,129.736236096506,125679.985003186,117.565739396238,237.759164359676
"",5.9355,67385.8269174117,63.0689369768909,129.740069077762,125679.607963797,117.628285301949,237.767632242536
"",5.936,67382.4240190763,63.0994748293093,129.743880755541,125679.230925538,117.690830862776,237.776057955802
"",5.9365,67379.0212925829,63.1300094535095,129.747671238836,125678.853888411,117.753376078721,237.784441707396
"",5.937,67375.6187379228,63.1605408497389,129.751440636106,125678.476852415,117.815920949784,237.79278370424
"",5.9375,67372.2163550874,63.1910690182449,129.755189055277,125678.09981755,117.878465475969,237.801084152267
"",5.938,67368.8141440681,63.2215939592746,129.758916603749,125677.722783816,117.941009657275,237.809343256419
"",5.9385,67365.412104856,63.2521156730755,129.762623388395,125677.345751213,118.003553493705,237.817561220657
"",5.939,67362.0102374426,63.2826341598946,129.766309515564,125676.968719741,118.066096985259,237.825738247962
"",5.9395,67358.6085418191,63.3131494199793,129.769975091083,125676.591689401,118.12864013194,237.833874540341
"",5.94,67355.207017977,63.3436614535768,129.77362022026,125676.214660191,118.191182933749,237.841970298831
"",5.9405,67351.8056659074,63.3741702609343,129.777245007889,125675.837632113,118.253725390686,237.850025723503
"",5.941,67348.4044856018,63.404675842299,129.780849558245,125675.460605166,118.316267502754,237.858041013467
"",5.9415,67345.0034770515,63.4351781979181,129.784433975096,125675.083579349,118.378809269954,237.866016366877
"",5.942,67341.6026402477,63.4656773280387,129.787998361696,125674.706554664,118.441350692288,237.873951980933
"",5.9425,67338.2019751819,63.4961732329079,129.791542820797,125674.32953111,118.503891769756,237.881848051888
"",5.943,67334.8014818454,63.5266659127729,129.795067454641,125673.952508687,118.56643250236,237.889704775051
"",5.9435,67331.4011602293,63.5571553678808,129.798572364971,125673.575487395,118.628972890103,237.897522344789
"",5.944,67328.0010103253,63.5876415984787,129.802057653029,125673.198467234,118.691512932984,237.905300954539
"",5.9445,67324.6010321244,63.6181246048136,129.805523419559,125672.821448204,118.754052631005,237.913040796801
"",5.945,67321.2012256181,63.6486043871327,129.808969764809,125672.444430305,118.816591984169,237.920742063153
"",5.9455,67317.8015907978,63.6790809456829,129.812396788535,125672.067413538,118.879130992476,237.928404944248
"",5.946,67314.4021276546,63.7095542807113,129.815804590002,125671.690397901,118.941669655928,237.936029629821
"",5.9465,67311.00283618,63.7400243924648,129.819193267984,125671.313383395,119.004207974527,237.943616308693
"",5.947,67307.6037163653,63.7704912811905,129.822562920773,125670.93637002,119.066745948272,237.951165168776
"",5.9475,67304.2047682017,63.8009549471354,129.825913646173,125670.559357777,119.129283577167,237.958676397076
"",5.948,67300.8059916808,63.8314153905464,129.829245541508,125670.182346664,119.191820861213,237.966150179695
"",5.9485,67297.4073867937,63.8618726116703,129.832558703623,125669.805336683,119.25435780041,237.973586701841
"",5.949,67294.0089535318,63.8923266107543,129.835853228884,125669.428327832,119.316894394761,237.980986147826
"",5.9495,67290.6106918865,63.922777388045,129.839129213183,125669.051320113,119.379430644266,237.988348701075
"",5.95,67287.212601849,63.9532249437897,129.84238675194,125668.674313524,119.441966548928,237.995674544126
"",5.9505,67283.8146834108,63.9836692782348,129.845625940102,125668.297308067,119.504502108748,238.002963858636
"",5.951,67280.4169365631,64.0141103916275,129.84884687215,125667.920303741,119.567037323726,238.010216825387
"",5.9515,67277.0193612973,64.0445482842145,129.852049642097,125667.543300545,119.629572193865,238.017433624285
"",5.952,67273.6219576047,64.0749829562427,129.855234343493,125667.166298481,119.692106719166,238.02461443437
"",5.9525,67270.2247254767,64.1054144079587,129.858401069426,125666.789297547,119.754640899631,238.031759433815
"",5.953,67266.8276649046,64.1358426396096,129.861549912524,125666.412297745,119.81717473526,238.038868799932
"",5.9535,67263.4307758797,64.166267651442,129.864680964957,125666.035299074,119.879708226055,238.045942709177
"",5.954,67260.0340583933,64.1966894437026,129.86779431844,125665.658301533,119.942241372018,238.052981337153
"",5.9545,67256.6375124369,64.2271080166382,129.870890064236,125665.281305124,120.00477417315,238.059984858614
"",5.955,67253.2411380017,64.2575233704956,129.873968293155,125664.904309845,120.067306629453,238.066953447466
"",5.9555,67249.8449350791,64.2879355055214,129.877029095558,125664.527315698,120.129838740927,238.073887276779
"",5.956,67246.4489036604,64.3183444219624,129.880072561362,125664.150322681,120.192370507575,238.08078651878
"",5.9565,67243.0530437369,64.3487501200651,129.883098780036,125663.773330796,120.254901929398,238.087651344866
"",5.957,67239.6573553001,64.3791526000763,129.886107840607,125663.396340041,120.317433006397,238.094481925605
"",5.9575,67236.2618383411,64.4095518622426,129.889099831662,125663.019350418,120.379963738573,238.101278430736
"",5.958,67232.8664928515,64.4399479068106,129.892074841351,125662.642361925,120.442494125929,238.108041029178
"",5.9585,67229.4713188225,64.470340734027,129.895032957385,125662.265374564,120.505024168465,238.114769889032
"",5.959,67226.0763162454,64.5007303441382,129.897974267041,125661.888388333,120.567553866183,238.121465177585
"",5.9595,67222.6814851117,64.531116737391,129.900898857166,125661.511403233,120.630083219085,238.128127061312
"",5.96,67219.2868254125,64.5614999140318,129.903806814174,125661.134419265,120.692612227171,238.134755705882
"",5.9605,67215.8923371394,64.5918798743071,129.906698224053,125660.757436427,120.755140890443,238.141351276161
"",5.961,67212.4980202836,64.6222566184637,129.909573172363,125660.38045472,120.817669208903,238.147913936216
"",5.9615,67209.1038748365,64.6526301467478,129.912431744242,125660.003474144,120.880197182553,238.154443849318
"",5.962,67205.7099007894,64.683000459406,129.915274024403,125659.626494699,120.942724811392,238.160941177947
"",5.9625,67202.3160981336,64.7133675566848,129.918100097142,125659.249516385,121.005252095424,238.167406083793
"",5.963,67198.9224668606,64.7437314388306,129.920910046335,125658.872539202,121.067779034649,238.173838727764
"",5.9635,67195.5290069616,64.7740921060899,129.923703955442,125658.49556315,121.130305629068,238.180239269986
"",5.964,67192.135718428,64.8044495587091,129.92648190751,125658.118588229,121.192831878684,238.186607869807
"",5.9645,67188.7426012511,64.8348037969346,129.929243985173,125657.741614438,121.255357783497,238.192944685803
"",5.965,67185.3496554224,64.8651548210127,129.931990270654,125657.364641779,121.31788334351,238.19924987578
"",5.9655,67181.956880933,64.89550263119,129.934720845771,125656.987670251,121.380408558723,238.205523596776
"",5.966,67178.5642777745,64.9258472277127,129.937435791931,125656.610699853,121.442933429138,238.211766005068
"",5.9665,67175.1718459381,64.9561886108271,129.940135190141,125656.233730586,121.505457954756,238.217977256174
"",5.967,67171.7795854152,64.9865267807796,129.942819121004,125655.856762451,121.567982135579,238.224157504855
"",5.9675,67168.3874961971,65.0168617378166,129.945487664721,125655.479795446,121.630505971608,238.230306905121
"",5.968,67164.9955782752,65.0471934821841,129.948140901098,125655.102829572,121.693029462845,238.236425610235
"",5.9685,67161.6038316408,65.0775220141287,129.95077890954,125654.725864829,121.755552609291,238.242513772713
"",5.969,67158.2122562853,65.1078473338965,129.953401769062,125654.348901217,121.818075410948,238.248571544329
"",5.9695,67154.8208522,65.1381694417337,129.956009558282,125653.971938735,121.880597867816,238.254599076121
"",5.97,67151.4296193764,65.1684883378865,129.958602355431,125653.594977385,121.943119979897,238.260596518392
"",5.9705,67148.0385578056,65.1988040226013,129.961180238347,125653.218017166,122.005641747194,238.266564020713
"",5.971,67144.6476674791,65.2291164961242,129.963743284485,125652.841058077,122.068163169706,238.272501731929
"",5.9715,67141.2569483883,65.2594257587012,129.966291570911,125652.464100119,122.130684247436,238.27840980016
"",5.972,67137.8664005245,65.2897318105787,129.968825174311,125652.087143292,122.193204980386,238.284288372806
"",5.9725,67134.476023879,65.3200346520027,129.971344170986,125651.710187596,122.255725368555,238.290137596548
"",5.973,67131.0858184432,65.3503342832194,129.97384863686,125651.333233031,122.318245411947,238.295957617355
"",5.9735,67127.6957842084,65.3806307044749,129.976338647479,125650.956279597,122.380765110562,238.301748580486
"",5.974,67124.3059211661,65.4109239160152,129.978814278012,125650.579327294,122.443284464401,238.30751063049
"",5.9745,67120.9162293075,65.4412139180865,129.981275603253,125650.202376121,122.505803473467,238.313243911214
"",5.975,67117.526708624,65.4715007109347,129.983722697626,125649.825426079,122.568322137761,238.318948565806
"",5.9755,67114.137359107,65.501784294806,129.986155635183,125649.448477168,122.630840457283,238.324624736714
"",5.976,67110.7481807479,65.5320646699464,129.988574489607,125649.071529388,122.693358432036,238.330272565694
"",5.9765,67107.3591735379,65.5623418366017,129.990979334215,125648.694582739,122.755876062021,238.335892193812
"",5.977,67103.9703374685,65.5926157950182,129.993370241959,125648.317637221,122.818393347239,238.341483761445
"",5.9775,67100.5816725261,65.6228865456313,129.995729606597,125647.940692833,122.880910287692,238.347014528438
"",5.978,67097.1931787118,65.6531540883078,129.998092878963,125647.563749577,122.943426883381,238.352550431993
"",5.9785,67093.8048560122,65.6834184234832,130.000442432052,125647.186807451,123.005943134308,238.358058694148
"",5.979,67090.4167044184,65.7136795514034,130.002778336897,125646.809866456,123.068459040473,238.363539451701
"",5.9795,67087.0287239221,65.7439374723144,130.005100664201,125646.432926592,123.130974601879,238.368992840836
"",5.98,67083.6409145145,65.774192186462,130.007409484346,125646.055987858,123.193489818527,238.374418997128
"",5.9805,67080.2532761869,65.8044436940922,130.009704867389,125645.679050256,123.256004690419,238.379818055538
"",5.981,67076.8658089307,65.8346919954507,130.011986883061,125645.302113784,123.318519217555,238.385190150418
"",5.9815,67073.4785127373,65.8649370907835,130.01425560077,125644.925178443,123.381033399937,238.390535415508
"",5.982,67070.091387598,65.8951789803363,130.016511089598,125644.548244233,123.443547237567,238.395853983936
"",5.9825,67066.7044335043,65.925417664355,130.018753418303,125644.171311154,123.506060730445,238.401145988219
"",5.983,67063.3176504474,65.9556531430853,130.020982655318,125643.794379205,123.568573878574,238.406411560263
"",5.9835,67059.9310384187,65.9858854167731,130.023198868752,125643.417448387,123.631086681956,238.411650831362
"",5.984,67056.5445974096,66.016114485664,130.025402126389,125643.0405187,123.69359914059,238.4168639322
"",5.9845,67053.1583274115,66.0463403500038,130.027592495688,125642.663590144,123.756111254479,238.422050992848
"",5.985,67049.7722284157,66.0765630100383,130.029770043785,125642.286662719,123.818623023624,238.427212142766
"",5.9855,67046.3863004135,66.1067824660131,130.031934837489,125641.909736424,123.881134448027,238.432347510803
"",5.986,67043.0005433964,66.136998718174,130.034086943285,125641.532811261,123.943645527689,238.437457225197
"",5.9865,67039.6149573557,66.1672117667666,130.036226427336,125641.155887227,124.006156262611,238.442541413574
"",5.987,67036.2295422828,66.1974216120365,130.038353355476,125640.778964325,124.068666652795,238.447600202949
"",5.9875,67032.8442981691,66.2276282542295,130.040467793217,125640.402042554,124.131176698243,238.452633719726
"",5.988,67029.4592250059,66.2578316935912,130.042569805748,125640.025121913,124.193686398955,238.457642089697
"",5.9885,67026.0743227845,66.288031930367,130.044659457929,125639.648202403,124.256195754933,238.462625438043
"",5.989,67022.6895914964,66.3182289648028,130.046736814299,125639.271284024,124.318704766179,238.467583889332
"",5.9895,67019.3050311329,66.3484227971439,130.048801939071,125638.894366775,124.381213432694,238.472517567525
"",5.99,67015.9206416854,66.378613427636,130.050854896133,125638.517450658,124.443721754479,238.477426595966
"",5.9905,67012.5364231452,66.4088008565247,130.052895749049,125638.140535671,124.506229731536,238.482311097392
"",5.991,67009.1523755038,66.4389850840553,130.054924561058,125637.763621814,124.568737363866,238.487171193927
"",5.9915,67005.7684987524,66.4691661104736,130.056941395076,125637.386709089,124.631244651472,238.492007007084
"",5.992,67002.3847928825,66.4993439360249,130.058946313691,125637.009797494,124.693751594353,238.496818657763
"",5.9925,66999.0012578854,66.5295185609547,130.060939379169,125636.63288703,124.756258192512,238.501606266255
"",5.993,66995.6178937526,66.5596899855085,130.062920653452,125636.255977697,124.818764445949,238.50636995224
"",5.9935,66992.2347004753,66.5898582099317,130.064890198154,125635.879069494,124.881270354668,238.511109834783
"",5.994,66988.851678045,66.6200232344698,130.066848074568,125635.502162422,124.943775918668,238.515826032341
"",5.9945,66985.468826453,66.6501850593681,130.068794343661,125635.125256481,125.006281137951,238.520518662759
"",5.995,66982.0861456906,66.6803436848721,130.070729066074,125634.748351671,125.068786012519,238.52518784327
"",5.9955,66978.7036357493,66.7104991112271,130.072652302124,125634.371447991,125.131290542373,238.529833690496
"",5.996,66975.3212966205,66.7406513386785,130.074564111806,125633.994545442,125.193794727515,238.534456320448
"",5.9965,66971.9391282955,66.7708003674716,130.076464554787,125633.617644024,125.256298567945,238.539055848524
"",5.997,66968.5571307657,66.8009461978518,130.078353690412,125633.240743736,125.318802063666,238.543632389514
"",5.9975,66965.1753040224,66.8310888300643,130.080231577698,125632.863844579,125.381305214679,238.548186057592
"",5.998,66961.7936480571,66.8612282643546,130.08209827534,125632.486946553,125.443808020985,238.552716966325
"",5.9985,66958.4121628611,66.8913645009677,130.083953841709,125632.110049658,125.506310482586,238.557225228666
"",5.999,66955.0308484258,66.921497540149,130.085798334849,125631.733153893,125.568812599483,238.561710956958
"",5.9995,66951.6497047425,66.9516273821438,130.087631812481,125631.356259259,125.631314371677,238.566174262932
"",6,66948.2687318027,66.9817540271973,130.089454332001,125630.979365755,125.693815799171,238.570615257708
"end.state",6,70200.5050901028,0,0,131595.244747198,0,0
"",6,70200.5050901028,0,0,131595.244747198,0,0
"",6.0005,70196.9600541086,0.0350984888016843,0.00703727525629363,131594.849962056,0.065797441430387,0.0131924399166456
"",6.001,70193.4151971343,0.0701934502939093,0.0141091125438991,131594.455178098,0.131594520975436,0.0264509278819804
"",6.0015,70189.8705191707,0.10528488474244,0.0212156790800103,131594.060395325,0.197391238636439,0.0397757865514068
"",6.002,70186.3260202088,0.140372792413189,0.0283571432453469,131593.665613736,0.26318759441501,0.0531673408473303
"",6.0025,70182.7817002397,0.175457173572037,0.0355336745402782,131593.270833331,0.32898358831276,0.0666259178717902
"",6.003,70179.2375592541,0.210538028484691,0.0427454422238621,131592.876054111,0.39477922033095,0.0801518442643475
"",6.0035,70175.6935972432,0.245615357417,0.0499926173585323,131592.481276075,0.460574490471197,0.0937454501717072
"",6.004,70172.1498141978,0.280689160634744,0.0572753714538303,131592.086499223,0.526369398735,0.10740706661477
"",6.0045,70168.6062101089,0.315759438403743,0.0645938768091787,131591.691723556,0.592163945123971,0.121137026154182
"",6.005,70165.0627849676,0.350826190989614,0.0719483065170538,131591.296949073,0.657958129639374,0.134935662896588
"",6.0055,70161.5195387646,0.385889418658145,0.0793388344662974,131590.902175774,0.723751952282823,0.148803312501151
"",6.006,70157.9764714911,0.420949121675103,0.0867656353453196,131590.50740366,0.789545413055931,0.162740312185865
"",6.0065,70154.433583138,0.456005300306053,0.0942288846453096,131590.11263273,0.855338511959962,0.176747000733885
"",6.007,70150.8908736962,0.491057954816726,0.101728758663575,131589.717862984,0.921131248996529,0.190823718500101
"",6.0075,70147.3483431567,0.52610708547284,0.109265434506768,131589.323094423,0.986923624167246,0.2049708074175
"",6.008,70143.8059915105,0.561152692539902,0.116839090094125,131588.928327045,1.05271563747338,0.219188611003548
"",6.0085,70140.2638187486,0.596194776283594,0.12444990416083,131588.533560853,1.11850728891653,0.233477474366816
"",6.009,70136.7218248618,0.631233336969577,0.132098056261269,131588.138795844,1.18429857849833,0.247837744213393
"",6.0095,70133.1800098413,0.666268374863308,0.139783726772289,131587.74403202,1.25008950622003,0.262269768853324
"",6.01,70129.6383736778,0.701299890230412,0.147507096896596,131587.34926938,1.31588007208324,0.276773898207281
"",6.0105,70126.0969163625,0.736327883336499,0.155268348666029,131586.954507924,1.38167027608959,0.291350483813036
"",6.011,70122.5556378863,0.771352354446972,0.163067664944849,131586.559747653,1.44746011824033,0.30599987883194
"",6.0115,70119.0145382401,0.806373303827403,0.170905229433158,131586.164988566,1.51324959853708,0.320722438055658
"",6.012,70115.4736174149,0.841390731743286,0.178781226670192,131585.770230663,1.57903871698133,0.335518517912659
"",6.0125,70111.9328754017,0.876404638460156,0.186695842037698,131585.375473944,1.6448274735747,0.35038847647488
"",6.013,70108.3923121915,0.911415024243348,0.194649261763246,131584.98071841,1.71061586831845,0.365332673464253
"",6.0135,70104.8519277752,0.946421889358363,0.202641672923681,131584.58596406,1.7764039012142,0.380351470259505
"",6.014,70101.3117221437,0.981425234070683,0.210673263371986,131584.191210894,1.84219157226355,0.39544522974587
"",6.0145,70097.7716952882,1.01642505864559,0.21874422204677,131583.796458913,1.90797888146777,0.410614316949622
"",6.015,70094.2318471995,1.05142136334853,0.22685473851605,131583.401708116,1.97376582882848,0.425859098102128
"",6.0155,70090.6921778686,1.08641414844493,0.23500500328757,131583.006958503,2.03955241434729,0.441179941275953
"",6.016,70087.1526872865,1.12140341420002,0.243195207735232,131582.612210074,2.10533863802545,0.456577216233759
"",6.0165,70083.6133754442,1.1563891608792,0.25142554410261,131582.217462829,2.1711244998646,0.472051294435214
"",6.017,70080.0742423326,1.19137138874784,0.259696205506328,131581.822716769,2.23690999986633,0.48760254904367
"",6.0175,70076.5352879427,1.22635009807111,0.268007385939464,131581.427971893,2.30269513803191,0.503231354932864
"",6.018,70072.9965122655,1.26132528911436,0.276359280275073,131581.033228201,2.36847991436296,0.518938088693875
"",6.0185,70069.457915292,1.29629696214291,0.284752084269603,131580.638485694,2.43426432886109,0.534723128641856
"",6.019,70065.9194970131,1.33126511742187,0.293185994566311,131580.24374437,2.50004838152755,0.550586854822774
"",6.0195,70062.3812574198,1.36622975521655,0.301661208698818,131579.849004231,2.56583207236398,0.566529649020419
"",6.02,70058.843196503,1.40119087579213,0.31017792509453,131579.454265276,2.63161540137185,0.582551894763151
