a_initial.i.i,a_initial.i.j,a_initial.j.i,a_initial.j.j,a_slope.i.i,a_slope.i.j,a_slope.j.i,a_slope.j.j,c.i.i,c.i.j,c.j.i,c.j.j,g.i,g.j,lambda.i,lambda.j,Nmax.i.i,Nmax.i.j,Nmax.j.i,Nmax.j.j,s.i,s.j,sim.i,sim.j,function.int,Ni.Cgrwc,Ni.grwr,Ni.grwrChesson,Nj.Cgrwc,Nj.grwr,Nj.grwrChesson,prob.coex,prob.coex.id
-0.08280343494881137,-0.06556024108288619,-0.03842985046157166,-0.0704365929723586,-0.683997709536925,-0.7812770151067525,-0.2873002190608531,-0.13559908396564424,0.3378472870681435,0.18067935132421553,0.18108953745104373,0.33068284834735096,1,1,1,1,2,1,4,4,1,1,392,392,1,0.9365426267182402,1.4500551646238018,0.41003145073851766,0.9622992072173723,1.1477527518602937,0.20336614284018267,1,j_i
-0.08280343494881137,-0.06556024108288619,-0.03842985046157166,-0.0704365929723586,-0.683997709536925,-0.7812770151067525,-0.2873002190608531,-0.13559908396564424,0.3378472870681435,0.18067935132421553,0.18108953745104373,0.33068284834735096,1,1,1,1,2,1,4,4,1,1,392,392,2,2.7924237434363414e-9,2.482911668892178e-18,41.87877576444559,1.6115361281697094e-36,7.031568916171806e-46,-84.27214852939284,0,i
-0.08280343494881137,-0.06556024108288619,-0.03842985046157166,-0.0704365929723586,-0.683997709536925,-0.7812770151067525,-0.2873002190608531,-0.13559908396564424,0.3378472870681435,0.18067935132421553,0.18108953745104373,0.33068284834735096,1,1,1,1,2,1,4,4,1,1,392,392,3,0.16341439460922025,0.046956302754316774,4.965926463039581,3.2735534294169483e-4,4.2230949865979987e-4,-5.958306097462243,0,i
-0.08280343494881137,-0.06556024108288619,-0.03842985046157166,-0.0704365929723586,-0.683997709536925,-0.7812770151067525,-0.2873002190608531,-0.13559908396564424,0.3378472870681435,0.18067935132421553,0.18108953745104373,0.33068284834735096,1,1,1,1,2,1,4,4,1,1,392,392,4,0.1538295682207861,0.05458676724459268,4.8596880601392325,4.232058543855424e-4,0.0012711642437256,-4.795912081828503,0,i
-0.27213444784205726,-0.10430611452781591,-0.02486605980758646,-0.15806301459748956,-0.75247101043351,-0.11526345554739237,-0.92159622348845,-0.4203869663178921,0.898596941260621,0.7536161891184747,0.16674892511218786,0.7251671205740422,1,1,1,1,6,5,5,4,1,1,393,393,1,0.9009494614856766,1.7692366265930692,0.5954142289527582,0.975440553974521,1.5819338912639511,0.5629541949242477,1,j_i
-0.27213444784205726,-0.10430611452781591,-0.02486605980758646,-0.15806301459748956,-0.75247101043351,-0.11526345554739237,-0.92159622348845,-0.4203869663178921,0.898596941260621,0.7536161891184747,0.16674892511218786,0.7251671205740422,1,1,1,1,6,5,5,4,1,1,393,393,2,0.0029348738220930726,0.03331104305393238,-13.493130792847328,24131.286657940575,9.788063300699228,8.112254430128703,0,j
-0.27213444784205726,-0.10430611452781591,-0.02486605980758646,-0.15806301459748956,-0.75247101043351,-0.11526345554739237,-0.92159622348845,-0.4203869663178921,0.898596941260621,0.7536161891184747,0.16674892511218786,0.7251671205740422,1,1,1,1,6,5,5,4,1,1,393,393,3,22.82091684847414,42647470771140545e12,45.49340981925025,745343438.8032397,16371.103775975267,6.575595573810977,1,j_i
-0.27213444784205726,-0.10430611452781591,-0.02486605980758646,-0.15806301459748956,-0.75247101043351,-0.11526345554739237,-0.92159622348845,-0.4203869663178921,0.898596941260621,0.7536161891184747,0.16674892511218786,0.7251671205740422,1,1,1,1,6,5,5,4,1,1,393,393,4,0.30629316749925667,1.9427489453455375,-1.7635801391531682,11.332606385029564,3.106861935990277,2.3168257649434176,0,j
-0.49879150470549743,-0.13849434990401646,-0.07452392757133415,-0.338689813762322,-0.8473574700765312,-0.5688524905126542,-0.9358255590777844,-0.14523588889278471,0.0468583561014384,0.279235360911116,0.11416848376393318,0.329139998415485,1,1,1,1,8,1,3,7,1,1,394,394,1,0.8706681706139526,1.3246821806568279,0.35569649458240776,0.9281852645741456,1.4676322461750544,0.5221447352078595,1,j_i
-0.49879150470549743,-0.13849434990401646,-0.07452392757133415,-0.338689813762322,-0.8473574700765312,-0.5688524905126542,-0.9358255590777844,-0.14523588889278471,0.0468583561014384,0.279235360911116,0.11416848376393318,0.329139998415485,1,1,1,1,8,1,3,7,1,1,394,394,2,4.938780941198706,568.9379923875309,-5.638049620434761,159822.81465035578,1.1152492546133461,-1.488040601041996,-1,-1
-0.49879150470549743,-0.13849434990401646,-0.07452392757133415,-0.338689813762322,-0.8473574700765312,-0.5688524905126542,-0.9358255590777844,-0.14523588889278471,0.0468583561014384,0.279235360911116,0.11416848376393318,0.329139998415485,1,1,1,1,8,1,3,7,1,1,394,394,3,22.337313737723974,1.0597109228029653,-0.4184954289936507,1.6104144779540814,205.6452842569125,2.2198942215919164,0,j
-0.49879150470549743,-0.13849434990401646,-0.07452392757133415,-0.338689813762322,-0.8473574700765312,-0.5688524905126542,-0.9358255590777844,-0.14523588889278471,0.0468583561014384,0.279235360911116,0.11416848376393318,0.329139998415485,1,1,1,1,8,1,3,7,1,1,394,394,4,1.1688153884533687,1.118743874259283,-0.05033157653827562,1.1764931321101222,3.202690341403587,1.0080004408818293,0,j
-0.40961647876615426,-0.06593630599467694,-0.0370713312833379,-0.17530776182698607,-0.8545556624885648,-0.3325287557672709,-0.7012893767096102,-0.8163822845090181,0.9051363598555326,0.5843130915891379,0.820711447391659,0.2269469106104225,1,1,1,1,5,4,6,5,1,1,395,395,1,0.9361904921148194,1.4607050524913883,0.41599056310412186,0.9636073975452039,1.9420058936343294,0.7296577106863571,1,j_i
-0.40961647876615426,-0.06593630599467694,-0.0370713312833379,-0.17530776182698607,-0.8545556624885648,-0.3325287557672709,-0.7012893767096102,-0.8163822845090181,0.9051363598555326,0.5843130915891379,0.820711447391659,0.2269469106104225,1,1,1,1,5,4,6,5,1,1,395,395,2,0.09556424106257155,145.50701832099924,-3.8271803934254924,6683.551017658399,180.2968512716955,7.542561242588757,0,j
-0.40961647876615426,-0.06593630599467694,-0.0370713312833379,-0.17530776182698607,-0.8545556624885648,-0.3325287557672709,-0.7012893767096102,-0.8163822845090181,0.9051363598555326,0.5843130915891379,0.820711447391659,0.2269469106104225,1,1,1,1,5,4,6,5,1,1,395,395,3,4.713395004994459,2237144402504.677,1.891466569365221,337474159149.6504,71.43014347628667,2.718311501567142,1,j_i
-0.40961647876615426,-0.06593630599467694,-0.0370713312833379,-0.17530776182698607,-0.8545556624885648,-0.3325287557672709,-0.7012893767096102,-0.8163822845090181,0.9051363598555326,0.5843130915891379,0.820711447391659,0.2269469106104225,1,1,1,1,5,4,6,5,1,1,395,395,4,0.5058552577131084,0.29314026283116074,-3.4926486386937805,9.636370821267617,4.245237263580713,2.127302413247831,0,j
-0.24044772929263522,-0.04122998556553814,-0.031864364884773705,-0.16000139076763237,-0.10011106170713902,-0.7416554016526788,-0.9443888568785042,-0.13204943551681936,0.18553655198775232,0.8893565915059298,0.7116946107707918,0.7916534326504916,1,1,1,1,6,5,8,8,1,1,396,396,1,0.9596084084848762,1.7513759239278515,0.5922660861381661,0.9686379544902101,1.9513606331449747,0.7097568754066218,1,j_i
-0.24044772929263522,-0.04122998556553814,-0.031864364884773705,-0.16000139076763237,-0.10011106170713902,-0.7416554016526788,-0.9443888568785042,-0.13204943551681936,0.18553655198775232,0.8893565915059298,0.7116946107707918,0.7916534326504916,1,1,1,1,6,5,8,8,1,1,396,396,2,79.02107614890849,88471.96690410466,4.045039787222894,1549.0563769306216,65.83827542518169,-0.18251324097575417,0,i
-0.24044772929263522,-0.04122998556553814,-0.031864364884773705,-0.16000139076763237,-0.10011106170713902,-0.7416554016526788,-0.9443888568785042,-0.13204943551681936,0.18553655198775232,0.8893565915059298,0.7116946107707918,0.7916534326504916,1,1,1,1,6,5,8,8,1,1,396,396,3,8441185063491975e11,0.06303418047690086,-18.231233453098017,5215551.015851025,13861792.005621057,-45.55568829025957,-1,-1
-0.24044772929263522,-0.04122998556553814,-0.031864364884773705,-0.16000139076763237,-0.10011106170713902,-0.7416554016526788,-0.9443888568785042,-0.13204943551681936,0.18553655198775232,0.8893565915059298,0.7116946107707918,0.7916534326504916,1,1,1,1,6,5,8,8,1,1,396,396,4,1.3569911177087477,0.15550103146547442,-2.740459015658295,2.409347831371778,17.635922753200123,2.564668052126479,0,j
-0.2561757870264382,-0.047319924030826986,-0.02522409750313754,-0.11792331317118848,-0.6472145630978048,-0.5826494498178363,-0.28012528037652373,-0.6412045061588287,0.41610296536237,0.6027266783639789,0.6463327540550381,0.15572407003492117,1,1,1,1,2,5,7,8,1,1,397,397,1,0.95378221092525,1.6987992229217306,0.5551457595322573,0.9750913720003138,2.008443557459244,0.7446799966155943,1,j_i
-0.2561757870264382,-0.047319924030826986,-0.02522409750313754,-0.11792331317118848,-0.6472145630978048,-0.5826494498178363,-0.28012528037652373,-0.6412045061588287,0.41610296536237,0.6027266783639789,0.6463327540550381,0.15572407003492117,1,1,1,1,2,5,7,8,1,1,397,397,2,0.7209518150308539,0.09644408253047446,0.8149481909863594,0.0426921556004481,2163.5959594123456,8.006709887143883,1,j_i
-0.2561757870264382,-0.047319924030826986,-0.02522409750313754,-0.11792331317118848,-0.6472145630978048,-0.5826494498178363,-0.28012528037652373,-0.6412045061588287,0.41610296536237,0.6027266783639789,0.6463327540550381,0.15572407003492117,1,1,1,1,2,5,7,8,1,1,397,397,3,0.15876528202660287,0.2833636744606704,-3.2900716343775054,7.6068373701252785,0.7402552025335989,1.539568097159308,0,j
-0.2561757870264382,-0.047319924030826986,-0.02522409750313754,-0.11792331317118848,-0.6472145630978048,-0.5826494498178363,-0.28012528037652373,-0.6412045061588287,0.41610296536237,0.6027266783639789,0.6463327540550381,0.15572407003492117,1,1,1,1,2,5,7,8,1,1,397,397,4,0.26842006695201615,0.2837876546643915,-0.5238144310118148,0.4791629342904292,0.750207377404981,1.0277965041173442,0,j
-0.35615102206749466,-0.2578817024487495,-0.07177984700743144,-0.35483594498907073,-0.9800530432257801,-0.9343129871413112,-0.4274889088701457,-0.7005574021022767,0.6469882111996412,0.753144714049995,0.8849314241670072,2.465217839926481e-4,1,1,1,1,0,2,6,4,1,1,398,398,1,0.7726866336371763,1.5551293758304936,0.5133385890687026,0.9307357775244297,0.9241179341987968,0.1789661213779999,1,j_i
-0.35615102206749466,-0.2578817024487495,-0.07177984700743144,-0.35483594498907073,-0.9800530432257801,-0.9343129871413112,-0.4274889088701457,-0.7005574021022767,0.6469882111996412,0.753144714049995,0.8849314241670072,2.465217839926481e-4,1,1,1,1,0,2,6,4,1,1,398,398,2,20.280656355710256,26.971410295326862,8.955583955162647,0.0034797092827796813,0.908110825702976,-3.1060563959692074,0,i
-0.35615102206749466,-0.2578817024487495,-0.07177984700743144,-0.35483594498907073,-0.9800530432257801,-0.9343129871413112,-0.4274889088701457,-0.7005574021022767,0.6469882111996412,0.753144714049995,0.8849314241670072,2.465217839926481e-4,1,1,1,1,0,2,6,4,1,1,398,398,3,0.4711209725455334,0.5241240912803835,1.1219305545200025,0.17068127308390701,0.09203945249818969,-1.6328975863316022,0,i
-0.35615102206749466,-0.2578817024487495,-0.07177984700743144,-0.35483594498907073,-0.9800530432257801,-0.9343129871413112,-0.4274889088701457,-0.7005574021022767,0.6469882111996412,0.753144714049995,0.8849314241670072,2.465217839926481e-4,1,1,1,1,0,2,6,4,1,1,398,398,4,0.5520158710163334,0.7535845963709099,1.5933294550590493,0.15316439595806397,0.11798091471890335,-1.5430539259908698,0,i
-0.3109797236420081,-0.2015808106161778,-0.10418770497209953,-0.20284665044761266,-0.5593237502034754,-0.7876206510700285,-0.12655860418453813,-0.5660470072180033,0.6833699904382229,0.2244305715430528,0.5042795145418495,0.6408616823609918,1,1,1,1,1,6,8,1,1,1,399,399,1,0.817437517261491,1.1917136906293937,0.27958005233943173,0.9010561488274097,1.1606048351285774,0.3505220894413033,1,j_i
-0.3109797236420081,-0.2015808106161778,-0.10418770497209953,-0.20284665044761266,-0.5593237502034754,-0.7876206510700285,-0.12655860418453813,-0.5660470072180033,0.6833699904382229,0.2244305715430528,0.5042795145418495,0.6408616823609918,1,1,1,1,1,6,8,1,1,1,399,399,2,7.24708216111407e-4,8.092267004119549,5.294212000489988,0.04062778504742046,1340.6381747102184,14.430642474012334,1,j_i
-0.3109797236420081,-0.2015808106161778,-0.10418770497209953,-0.20284665044761266,-0.5593237502034754,-0.7876206510700285,-0.12655860418453813,-0.5660470072180033,0.6833699904382229,0.2244305715430528,0.5042795145418495,0.6408616823609918,1,1,1,1,1,6,8,1,1,1,399,399,3,12.784637404173179,1.8621989110409223,0.6802464147460343,0.9431891671412624,278477.52009403496,9.988848369990002,1,j_i
-0.3109797236420081,-0.2015808106161778,-0.10418770497209953,-0.20284665044761266,-0.5593237502034754,-0.7876206510700285,-0.12655860418453813,-0.5660470072180033,0.6833699904382229,0.2244305715430528,0.5042795145418495,0.6408616823609918,1,1,1,1,1,6,8,1,1,1,399,399,4,2.0534158810754337,1.404629507952841,1.4861306229408353,0.317792364801618,1.0552627639506196,-0.6657148886192579,0,i
-0.13656498641047773,-0.050425449251570276,-0.03334499486452216,-0.11843523254447513,-0.9007566019427031,-0.40081804315559566,-0.5794845966156572,-0.292514432920143,0.3203000177163631,0.5228873093146831,0.43159790127538145,0.6289354809559882,1,1,1,1,6,10,7,4,1,1,400,400,1,0.9508248107314045,1.789415033868713,0.6152337645861115,0.96720482132705,1.669164746154275,0.5627487985590721,1,j_i
-0.13656498641047773,-0.050425449251570276,-0.03334499486452216,-0.11843523254447513,-0.9007566019427031,-0.40081804315559566,-0.5794845966156572,-0.292514432920143,0.3203000177163631,0.5228873093146831,0.43159790127538145,0.6289354809559882,1,1,1,1,6,10,7,4,1,1,400,400,2,6.006062181886928e-4,0.13850949442707966,3.3027181941257897,0.005094801371717193,10386.512184563546,16.665834387263608,1,j_i
-0.13656498641047773,-0.050425449251570276,-0.03334499486452216,-0.11843523254447513,-0.9007566019427031,-0.40081804315559566,-0.5794845966156572,-0.292514432920143,0.3203000177163631,0.5228873093146831,0.43159790127538145,0.6289354809559882,1,1,1,1,6,10,7,4,1,1,400,400,3,9209.086652180338,6874.453534175618,-16.458255620591068,96597920790.80894,8976037124333e23,73.65709078433109,0,j
-0.13656498641047773,-0.050425449251570276,-0.03334499486452216,-0.11843523254447513,-0.9007566019427031,-0.40081804315559566,-0.5794845966156572,-0.292514432920143,0.3203000177163631,0.5228873093146831,0.43159790127538145,0.6289354809559882,1,1,1,1,6,10,7,4,1,1,400,400,4,4.122849441774566,15.875652950783257,3.6184784390296207,0.4258399258097033,0.8407896061040835,-1.5899583577973897,0,i
-0.43077348585924924,-0.08790892025054287,-0.06913962575450423,-0.09151254676856195,-0.059538130881264806,-0.9548825805541128,-0.10120416339486837,-0.8955843723379076,0.014333108207210898,0.277736373944208,0.09766693785786629,0.7685817878227681,1,1,1,1,1,5,4,6,1,1,401,401,1,0.9158442877930122,0.8300293547398145,-0.11715458590598923,0.9331963727336394,2.0226634649154653,0.792324110131803,0,j
-0.43077348585924924,-0.08790892025054287,-0.06913962575450423,-0.09151254676856195,-0.059538130881264806,-0.9548825805541128,-0.10120416339486837,-0.8955843723379076,0.014333108207210898,0.277736373944208,0.09766693785786629,0.7685817878227681,1,1,1,1,1,5,4,6,1,1,401,401,2,4.762981254973915e-20,3.9076309746370955e-4,-7.899247616433613,1.0532056845046271,67500.90590913326,55.61072437126685,0,j
-0.43077348585924924,-0.08790892025054287,-0.06913962575450423,-0.09151254676856195,-0.059538130881264806,-0.9548825805541128,-0.10120416339486837,-0.8955843723379076,0.014333108207210898,0.277736373944208,0.09766693785786629,0.7685817878227681,1,1,1,1,1,5,4,6,1,1,401,401,3,5.7051814291117783e-5,0.5105157021104461,-0.6489734629235308,0.9769103216800094,108704283.44426566,28.27569243781545,0,j
-0.43077348585924924,-0.08790892025054287,-0.06913962575450423,-0.09151254676856195,-0.059538130881264806,-0.9548825805541128,-0.10120416339486837,-0.8955843723379076,0.014333108207210898,0.277736373944208,0.09766693785786629,0.7685817878227681,1,1,1,1,1,5,4,6,1,1,401,401,4,6.309523817611387e-5,0.607892460753526,-0.4468297956821259,0.9503475770351956,3.0606010326346444,10.789476568556458,0,j
-0.5008265399945103,-0.15615708367095882,-0.0465976787766021,-0.2294953895403111,-0.4526483132503927,-0.36758030275814235,-0.59980937698856,-0.8253186892252415,0.645253288326785,0.21501652779988945,0.8221246737521142,0.5654338411986828,1,1,1,1,2,9,1,6,1,1,402,402,1,0.8554248065477009,1.344644124177368,0.34272706513015827,0.9544713244251766,1.5820253154116253,0.6148629550449145,1,j_i
-0.5008265399945103,-0.15615708367095882,-0.0465976787766021,-0.2294953895403111,-0.4526483132503927,-0.36758030275814235,-0.59980937698856,-0.8253186892252415,0.645253288326785,0.21501652779988945,0.8221246737521142,0.5654338411986828,1,1,1,1,2,9,1,6,1,1,402,402,2,5953.333009797068,3.268236927807391e-4,-7.982475203938435,0.9573229397589003,16736.599433272248,1.0336466718038793,0,j
-0.5008265399945103,-0.15615708367095882,-0.0465976787766021,-0.2294953895403111,-0.4526483132503927,-0.36758030275814235,-0.59980937698856,-0.8253186892252415,0.645253288326785,0.21501652779988945,0.8221246737521142,0.5654338411986828,1,1,1,1,2,9,1,6,1,1,402,402,3,9352502217379915e4,5899572505547862e35,-313.3418910742866,7136327717038701e171,745091520130305e18,29.706299155251948,0,j
-0.5008265399945103,-0.15615708367095882,-0.0465976787766021,-0.2294953895403111,-0.4526483132503927,-0.36758030275814235,-0.59980937698856,-0.8253186892252415,0.645253288326785,0.21501652779988945,0.8221246737521142,0.5654338411986828,1,1,1,1,2,9,1,6,1,1,402,402,4,19.95850741311543,18.885412944527406,2.3858832448312515,1.7376030001559617,3.5486445929137576,-1.7270897634169209,0,i
-0.47264170250563203,-0.12720279016491495,-0.0658705252901515,-0.17956891831262578,-0.9325358783826232,-0.757740369066596,-0.9379982333630323,-0.8404065819922835,0.8449283263180405,0.22967733745463192,0.9511931964661926,0.9882038873620331,1,1,1,1,8,2,2,2,1,1,403,403,1,0.880555086578801,1.174135842849911,0.22640294941442834,0.9362520774105006,1.7355069133096723,0.6785023299452368,1,j_i
-0.47264170250563203,-0.12720279016491495,-0.0658705252901515,-0.17956891831262578,-0.9325358783826232,-0.757740369066596,-0.9379982333630323,-0.8404065819922835,0.8449283263180405,0.22967733745463192,0.9511931964661926,0.9882038873620331,1,1,1,1,8,2,2,2,1,1,403,403,2,1.0468006557637782e-7,6.4320091817908244e-6,-24.43611363141763,263521.4460527768,3.340455635561205,17.2784643483558,0,j
-0.47264170250563203,-0.12720279016491495,-0.0658705252901515,-0.17956891831262578,-0.9325358783826232,-0.757740369066596,-0.9379982333630323,-0.8404065819922835,0.8449283263180405,0.22967733745463192,0.9511931964661926,0.9882038873620331,1,1,1,1,8,2,2,2,1,1,403,403,3,0.19297279330216283,2949058633449637e132,55.44180117844013,24638546772370293e107,705.3715517655086,8.203930755125263,1,j_i
-0.47264170250563203,-0.12720279016491495,-0.0658705252901515,-0.17956891831262578,-0.9325358783826232,-0.757740369066596,-0.9379982333630323,-0.8404065819922835,0.8449283263180405,0.22967733745463192,0.9511931964661926,0.9882038873620331,1,1,1,1,8,2,2,2,1,1,403,403,4,0.017681967173777555,0.02245067587117399,-6.091692792783604,9.926999161656973,6.551070691463275,5.914838463110887,0,j
-0.34527982117956735,-0.07758472783359917,-0.034505903495916604,-0.1503131641952522,-0.456866278545931,-0.9097424314823002,-0.9093765148427337,-0.14363655913621187,0.13370526139624417,0.8097652352880687,0.2176448197569698,0.6358794653788209,1,1,1,1,9,6,3,5,1,1,404,404,1,0.9253486182913423,1.529835309641133,0.45966599234914923,0.9660826364047578,1.8682194589792378,0.7025705441332128,1,j_i
-0.34527982117956735,-0.07758472783359917,-0.034505903495916604,-0.1503131641952522,-0.456866278545931,-0.9097424314823002,-0.9093765148427337,-0.14363655913621187,0.13370526139624417,0.8097652352880687,0.2176448197569698,0.6358794653788209,1,1,1,1,9,6,3,5,1,1,404,404,2,18.025062998611443,1.494675621143672e-8,-27.87942350875737,19161.378051249423,11818.392568847119,6.485649110995449,0,j
-0.34527982117956735,-0.07758472783359917,-0.034505903495916604,-0.1503131641952522,-0.456866278545931,-0.9097424314823002,-0.9093765148427337,-0.14363655913621187,0.13370526139624417,0.8097652352880687,0.2176448197569698,0.6358794653788209,1,1,1,1,9,6,3,5,1,1,404,404,3,345209256883493e242,1.6462403012383837,-2.926991355656619,30.737562420098808,8381504829607073e145,-220.16112204397956,-1,-1
-0.34527982117956735,-0.07758472783359917,-0.034505903495916604,-0.1503131641952522,-0.456866278545931,-0.9097424314823002,-0.9093765148427337,-0.14363655913621187,0.13370526139624417,0.8097652352880687,0.2176448197569698,0.6358794653788209,1,1,1,1,9,6,3,5,1,1,404,404,4,1.8848348600614782,1.2455179389659252,-0.7089103577297697,2.5306136338890477,28.634375780845286,2.7207677367731664,0,j
-0.27429496620233323,-0.1333552488470029,-0.07406726527749004,-0.2229495331014411,-0.9301542623434216,-0.33394053182564676,-0.946675626328215,-0.46572499442845583,0.5831386537756771,0.7873536041006446,0.22293642768636346,0.1736874389462173,1,1,1,1,5,9,4,10,1,1,405,405,1,0.8751541393802776,1.4821439396690483,0.4675569127177889,0.9286092285829989,1.3375985169481799,0.42423110345379406,1,j_i
-0.27429496620233323,-0.1333552488470029,-0.07406726527749004,-0.2229495331014411,-0.9301542623434216,-0.33394053182564676,-0.946675626328215,-0.46572499442845583,0.5831386537756771,0.7873536041006446,0.22293642768636346,0.1736874389462173,1,1,1,1,5,9,4,10,1,1,405,405,2,1274322.7391907864,7.794111507712869,-5.30508617372621,1569.4094599211633,59933.03717999456,-3.0569422395376193,-1,-1
-0.27429496620233323,-0.1333552488470029,-0.07406726527749004,-0.2229495331014411,-0.9301542623434216,-0.33394053182564676,-0.946675626328215,-0.46572499442845583,0.5831386537756771,0.7873536041006446,0.22293642768636346,0.1736874389462173,1,1,1,1,5,9,4,10,1,1,405,405,3,18177.269884756464,13511396.003964674,7.727649960658825,5951.473262891633,55.302590866423174,-5.795107426557556,0,i
-0.27429496620233323,-0.1333552488470029,-0.07406726527749004,-0.2229495331014411,-0.9301542623434216,-0.33394053182564676,-0.946675626328215,-0.46572499442845583,0.5831386537756771,0.7873536041006446,0.22293642768636346,0.1736874389462173,1,1,1,1,5,9,4,10,1,1,405,405,4,2.5924346267268104,22.92221277549544,1.258380452436135,6.512516744338829,3.2047840779188768,0.21204727322136785,1,j_i
-0.3538049923853561,-0.08438114711355145,-0.050646700098394164,-0.199870311253048,-0.880784724606201,-0.6653002882376313,-0.8844139643479139,-0.7650697566568851,0.4177339728921652,0.6865732467267662,0.7592982272617519,0.24521897616796196,1,1,1,1,9,5,8,5,1,1,406,406,1,0.9190808843015954,1.481117977621708,0.44344389299571196,0.9506144632074909,1.7535345366400459,0.646014633348908,1,j_i
-0.3538049923853561,-0.08438114711355145,-0.050646700098394164,-0.199870311253048,-0.880784724606201,-0.6653002882376313,-0.8844139643479139,-0.7650697566568851,0.4177339728921652,0.6865732467267662,0.7592982272617519,0.24521897616796196,1,1,1,1,9,5,8,5,1,1,406,406,2,12.99287705067898,976549987.8658167,-0.8096291459612672,2194380571.2967806,2228.654696289105,5.144752119083349,0,j
-0.3538049923853561,-0.08438114711355145,-0.050646700098394164,-0.199870311253048,-0.880784724606201,-0.6653002882376313,-0.8844139643479139,-0.7650697566568851,0.4177339728921652,0.6865732467267662,0.7592982272617519,0.24521897616796196,1,1,1,1,9,5,8,5,1,1,406,406,3,709949158550478e55,39622694630.75947,-23.42806913210259,5924137815181875e5,3845751658186239e41,-30.546660309103203,-1,-1
-0.3538049923853561,-0.08438114711355145,-0.050646700098394164,-0.199870311253048,-0.880784724606201,-0.6653002882376313,-0.8844139643479139,-0.7650697566568851,0.4177339728921652,0.6865732467267662,0.7592982272617519,0.24521897616796196,1,1,1,1,9,5,8,5,1,1,406,406,4,1.7752488755568523,3.3466249595974777,-1.6832600774953705,18.015138653728027,15.430314871978894,2.1623934479663944,0,j
-0.16387250905890755,-0.05171453538213399,-0.04391209027708473,-0.1361002523742254,-0.7627447929698974,-0.4548452403396368,-0.3194636676926166,-0.8200880761723965,0.6058151144534349,0.6846831801813096,0.5440561305731535,0.5296796979382634,1,1,1,1,7,6,3,7,1,1,407,407,1,0.9495999053292005,1.6711003673130163,0.5573944023073938,0.9570380867281264,1.7303468672240128,0.6000364250796817,1,j_i
-0.16387250905890755,-0.05171453538213399,-0.04391209027708473,-0.1361002523742254,-0.7627447929698974,-0.4548452403396368,-0.3194636676926166,-0.8200880761723965,0.6058151144534349,0.6846831801813096,0.5440561305731535,0.5296796979382634,1,1,1,1,7,6,3,7,1,1,407,407,2,1.137075041127342,0.006006867110324574,-9.888190553254955,118.31358593116617,178.55428646227872,5.056433468998866,0,j
-0.16387250905890755,-0.05171453538213399,-0.04391209027708473,-0.1361002523742254,-0.7627447929698974,-0.4548452403396368,-0.3194636676926166,-0.8200880761723965,0.6058151144534349,0.6846831801813096,0.5440561305731535,0.5296796979382634,1,1,1,1,7,6,3,7,1,1,407,407,3,28921557638.906357,823958699523.458,19.58647641812113,2568.0697497049537,867754.0423766772,-10.414189500882143,0,i
-0.16387250905890755,-0.05171453538213399,-0.04391209027708473,-0.1361002523742254,-0.7627447929698974,-0.4548452403396368,-0.3194636676926166,-0.8200880761723965,0.6058151144534349,0.6846831801813096,0.5440561305731535,0.5296796979382634,1,1,1,1,7,6,3,7,1,1,407,407,4,0.18728508899079685,1.5115835972598297,-1.0582638641251112,4.355422869302427,8.061762264318714,3.762255458836546,0,j
-0.2761833079531719,-0.02234711096119063,-0.011487927880614986,-0.22122320525356015,-0.08080543391406536,-0.9777884602081031,-0.7149633427616209,-0.8534603160806,0.007467466406524181,0.3845916206482798,0.784700077958405,0.5581022060941905,1,1,1,1,7,8,2,6,1,1,408,408,1,0.9779007360682641,1.9579295546219602,0.6833754931098118,0.9885778064051779,2.009453392838177,0.7202098521871343,1,j_i
-0.2761833079531719,-0.02234711096119063,-0.011487927880614986,-0.22122320525356015,-0.08080543391406536,-0.9777884602081031,-0.7149633427616209,-0.8534603160806,0.007467466406524181,0.3845916206482798,0.784700077958405,0.5581022060941905,1,1,1,1,7,8,2,6,1,1,408,408,2,276688.09609532764,9.223218349368685e-4,-8.680779468868593,5.43121646362904,775616504.3298147,7.938522616670031,0,j
-0.2761833079531719,-0.02234711096119063,-0.011487927880614986,-0.22122320525356015,-0.08080543391406536,-0.9777884602081031,-0.7149633427616209,-0.8534603160806,0.007467466406524181,0.3845916206482798,0.784700077958405,0.5581022060941905,1,1,1,1,7,8,2,6,1,1,408,408,3,69264386397992.914,2640094932498033e5,-125.96664974043074,13435085345787323e59,29445948797743136e6,19.86789130622474,0,j
-0.2761833079531719,-0.02234711096119063,-0.011487927880614986,-0.22122320525356015,-0.08080543391406536,-0.9777884602081031,-0.7149633427616209,-0.8534603160806,0.007467466406524181,0.3845916206482798,0.784700077958405,0.5581022060941905,1,1,1,1,7,8,2,6,1,1,408,408,4,39.19729306092771,33.44825333880533,2.808694147352599,2.0163832186934805,34.50631158960044,-0.1274654379127833,0,i
-0.2168796412981449,-0.055521046246181684,-0.0038491807149348073,-0.09634133899056573,-0.5739133532624692,-0.7353675211779773,-0.6089826710522175,-0.9440379240550101,0.27688876865431666,0.6617024336010218,0.021704520098865032,0.09269509790465236,1,1,1,1,10,7,5,10,1,1,409,409,1,0.9459921138780074,2.102583413910776,0.747015966472244,0.9961582178852594,1.9110623954586714,0.7031803616561055,1,j_i
