focal,plants.i,plants.j,seeds.i,seeds.j,time,biomass,fecundity
i,3,1,NA,NA,5,129.01397,1783
i,3,1,NA,NA,5,129.01397,1836
i,3,1,NA,NA,5,129.01397,1701
i,3,1,NA,NA,5,129.01397,1800
i,9,0,NA,NA,6,247.50016,1203
i,9,0,NA,NA,6,247.50016,1267
i,9,0,NA,NA,6,247.50016,1238
i,9,0,NA,NA,6,247.50016,1284
i,9,0,NA,NA,6,247.50016,1298
i,9,0,NA,NA,6,247.50016,1291
i,9,0,NA,NA,6,247.50016,1197
i,9,0,NA,NA,6,247.50016,1290
i,9,0,NA,NA,6,247.50016,1237
i,9,0,NA,NA,6,247.50016,1259
i,10,8,NA,NA,7,129.00944,658
i,10,8,NA,NA,7,129.00944,564
i,10,8,NA,NA,7,129.00944,661
i,10,8,NA,NA,7,129.00944,647
i,10,8,NA,NA,7,129.00944,614
i,10,8,NA,NA,7,129.00944,656
i,10,8,NA,NA,7,129.00944,639
i,10,8,NA,NA,7,129.00944,651
i,10,8,NA,NA,7,129.00944,597
i,10,8,NA,NA,7,129.00944,615
i,1,3,NA,NA,8,129.01314,7205
i,1,3,NA,NA,8,129.01314,7267
i,1,3,NA,NA,8,129.01314,7252
i,1,3,NA,NA,8,129.01314,7177
i,1,3,NA,NA,8,129.01314,7188
i,1,3,NA,NA,8,129.01314,7162
i,1,3,NA,NA,8,129.01314,7171
i,1,3,NA,NA,8,129.01314,7168
i,1,3,NA,NA,8,129.01314,6976
i,1,3,NA,NA,8,129.01314,7203
i,0,8,NA,NA,9,0,NA
i,0,8,NA,NA,9,0,NA
i,0,8,NA,NA,9,0,NA
i,0,8,NA,NA,9,0,NA
i,0,8,NA,NA,9,0,NA
i,0,8,NA,NA,9,0,NA
i,0,8,NA,NA,9,0,NA
i,0,8,NA,NA,9,0,NA
i,0,8,NA,NA,9,0,NA
i,0,8,NA,NA,9,0,NA
i,8,11,NA,NA,10,129.01431,1079
i,8,11,NA,NA,10,129.01431,1123
i,8,11,NA,NA,10,129.01431,1108
i,8,11,NA,NA,10,129.01431,1129
i,8,11,NA,NA,10,129.01431,1092
i,8,11,NA,NA,10,129.01431,1083
i,8,11,NA,NA,10,129.01431,1067
i,8,11,NA,NA,10,129.01431,1108
i,8,11,NA,NA,10,129.01431,1119
i,8,11,NA,NA,10,129.01431,1152
j,2,9,NA,NA,1,237.8842,672
j,2,9,NA,NA,1,237.8842,642
j,2,9,NA,NA,1,237.8842,643
j,2,9,NA,NA,1,237.8842,680
j,2,9,NA,NA,1,237.8842,703
j,2,9,NA,NA,1,237.8842,639
j,2,9,NA,NA,1,237.8842,660
j,2,9,NA,NA,1,237.8842,680
j,2,9,NA,NA,1,237.8842,687
j,2,9,NA,NA,1,237.8842,665
j,3,11,NA,NA,2,236.993,600
j,3,11,NA,NA,2,236.993,539
j,3,11,NA,NA,2,236.993,540
j,3,11,NA,NA,2,236.993,525
j,3,11,NA,NA,2,236.993,523
j,3,11,NA,NA,2,236.993,538
j,3,11,NA,NA,2,236.993,566
j,3,11,NA,NA,2,236.993,540
j,3,11,NA,NA,2,236.993,522
j,3,11,NA,NA,2,236.993,488
j,2,10,NA,NA,3,236.9738,595
j,2,10,NA,NA,3,236.9738,584
j,2,10,NA,NA,3,236.9738,608
j,2,10,NA,NA,3,236.9738,606
j,2,10,NA,NA,3,236.9738,636
j,2,10,NA,NA,3,236.9738,573
j,2,10,NA,NA,3,236.9738,585
j,2,10,NA,NA,3,236.9738,614
j,2,10,NA,NA,3,236.9738,606
j,2,10,NA,NA,3,236.9738,614
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,4,0,NA,NA,4,0,NA
j,9,2,NA,NA,5,236.9737,2981
j,9,2,NA,NA,5,236.9737,3050
j,9,2,NA,NA,5,236.9737,2922
j,9,2,NA,NA,5,236.9737,3034
j,9,2,NA,NA,5,236.9737,3080
j,9,2,NA,NA,5,236.9737,3045
j,9,2,NA,NA,5,236.9737,2918
j,9,2,NA,NA,5,236.9737,3030
j,9,2,NA,NA,5,236.9737,3086
j,9,2,NA,NA,5,236.9737,3038
j,6,5,NA,NA,6,236.9737,1231
j,6,5,NA,NA,6,236.9737,1237
j,6,5,NA,NA,6,236.9737,1247
j,6,5,NA,NA,6,236.9737,1166
j,6,5,NA,NA,6,236.9737,1194
j,6,5,NA,NA,6,236.9737,1213
j,6,5,NA,NA,6,236.9737,1188
j,6,5,NA,NA,6,236.9737,1198
j,6,5,NA,NA,6,236.9737,1259
j,6,5,NA,NA,6,236.9737,1228
j,6,1,NA,NA,7,236.9734,6102
j,6,1,NA,NA,7,236.9734,6072
j,6,1,NA,NA,7,236.9734,6076
j,6,1,NA,NA,7,236.9734,6204
j,6,1,NA,NA,7,236.9734,6198
j,6,1,NA,NA,7,236.9734,6082
j,6,1,NA,NA,7,236.9734,6252
j,6,1,NA,NA,7,236.9734,6061
j,6,1,NA,NA,7,236.9734,6014
j,6,1,NA,NA,7,236.9734,6155
j,1,2,NA,NA,8,236.9735,3011
j,1,2,NA,NA,8,236.9735,3106
j,1,2,NA,NA,8,236.9735,3127
j,1,2,NA,NA,8,236.9735,3072
j,1,2,NA,NA,8,236.9735,3015
j,1,2,NA,NA,8,236.9735,3189
j,1,2,NA,NA,8,236.9735,3048
j,1,2,NA,NA,8,236.9735,3104
j,1,2,NA,NA,8,236.9735,3052
j,1,2,NA,NA,8,236.9735,3121
j,4,2,NA,NA,9,236.9745,3013
j,4,2,NA,NA,9,236.9745,3168
j,4,2,NA,NA,9,236.9745,3188
j,4,2,NA,NA,9,236.9745,3066
j,4,2,NA,NA,9,236.9745,3150
j,4,2,NA,NA,9,236.9745,2997
j,4,2,NA,NA,9,236.9745,3111
j,4,2,NA,NA,9,236.9745,3115
j,4,2,NA,NA,9,236.9745,3123
j,4,2,NA,NA,9,236.9745,3139
j,7,3,NA,NA,10,236.9737,2105
j,7,3,NA,NA,10,236.9737,2198
j,7,3,NA,NA,10,236.9737,2082
j,7,3,NA,NA,10,236.9737,2097
j,7,3,NA,NA,10,236.9737,2121
j,7,3,NA,NA,10,236.9737,2041
j,7,3,NA,NA,10,236.9737,2081
j,7,3,NA,NA,10,236.9737,2120
j,7,3,NA,NA,10,236.9737,2084
j,7,3,NA,NA,10,236.9737,2078
i,5,4,NA,NA,1,136.34505,749
i,5,4,NA,NA,1,136.34505,747
i,5,4,NA,NA,1,136.34505,762
i,5,4,NA,NA,1,136.34505,762
i,5,4,NA,NA,1,136.34505,749
i,5,4,NA,NA,1,136.34505,770
i,5,4,NA,NA,1,136.34505,723
i,5,4,NA,NA,1,136.34505,726
i,5,4,NA,NA,1,136.34505,789
i,5,4,NA,NA,1,136.34505,753
i,10,1,NA,NA,2,129.32087,381
i,10,1,NA,NA,2,129.32087,420
i,10,1,NA,NA,2,129.32087,369
i,10,1,NA,NA,2,129.32087,433
i,10,1,NA,NA,2,129.32087,402
i,10,1,NA,NA,2,129.32087,410
i,10,1,NA,NA,2,129.32087,426
i,10,1,NA,NA,2,129.32087,388
i,10,1,NA,NA,2,129.32087,386
i,10,1,NA,NA,2,129.32087,429
i,9,3,NA,NA,3,129.01473,534
i,9,3,NA,NA,3,129.01473,493
i,9,3,NA,NA,3,129.01473,474
i,9,3,NA,NA,3,129.01473,484
i,9,3,NA,NA,3,129.01473,478
i,9,3,NA,NA,3,129.01473,487
i,9,3,NA,NA,3,129.01473,469
i,9,3,NA,NA,3,129.01473,466
i,9,3,NA,NA,3,129.01473,442
i,9,3,NA,NA,3,129.01473,489
i,1,4,NA,NA,4,129.01317,4871
i,1,4,NA,NA,4,129.01317,4783
i,1,4,NA,NA,4,129.01317,4864
i,1,4,NA,NA,4,129.01317,4815
i,1,4,NA,NA,4,129.01317,4812
i,1,4,NA,NA,4,129.01317,4957
i,1,4,NA,NA,4,129.01317,4873
i,1,4,NA,NA,4,129.01317,4721
i,1,4,NA,NA,4,129.01317,4760
i,1,4,NA,NA,4,129.01317,4913
i,7,4,NA,NA,5,129.01316,687
i,7,4,NA,NA,5,129.01316,727
i,7,4,NA,NA,5,129.01316,757
i,7,4,NA,NA,5,129.01316,762
i,7,4,NA,NA,5,129.01316,684
i,7,4,NA,NA,5,129.01316,740
i,7,4,NA,NA,5,129.01316,800
i,7,4,NA,NA,5,129.01316,775
i,7,4,NA,NA,5,129.01316,778
i,7,4,NA,NA,5,129.01316,775
i,1,3,NA,NA,6,129.01347,5941
i,1,3,NA,NA,6,129.01347,5759
i,1,3,NA,NA,6,129.01347,5765
i,1,3,NA,NA,6,129.01347,5925
i,1,3,NA,NA,6,129.01347,5892
i,1,3,NA,NA,6,129.01347,5897
i,1,3,NA,NA,6,129.01347,5918
i,1,3,NA,NA,6,129.01347,5855
i,1,3,NA,NA,6,129.01347,5858
i,1,3,NA,NA,6,129.01347,5776
i,6,1,NA,NA,7,129.013,1026
i,6,1,NA,NA,7,129.013,1061
i,6,1,NA,NA,7,129.013,1119
i,6,1,NA,NA,7,129.013,1033
i,6,1,NA,NA,7,129.013,1127
i,6,1,NA,NA,7,129.013,1112
i,6,1,NA,NA,7,129.013,1177
i,6,1,NA,NA,7,129.013,1060
i,6,1,NA,NA,7,129.013,1084
i,6,1,NA,NA,7,129.013,1106
i,5,5,NA,NA,8,129.01313,1409
i,5,5,NA,NA,8,129.01313,1459
i,5,5,NA,NA,8,129.01313,1430
i,5,5,NA,NA,8,129.01313,1422
i,5,5,NA,NA,8,129.01313,1425
i,5,5,NA,NA,8,129.01313,1480
i,5,5,NA,NA,8,129.01313,1365
i,5,5,NA,NA,8,129.01313,1501
i,5,5,NA,NA,8,129.01313,1422
i,5,5,NA,NA,8,129.01313,1420
i,7,0,NA,NA,9,247.5001,2148
i,7,0,NA,NA,9,247.5001,2058
i,7,0,NA,NA,9,247.5001,2176
i,7,0,NA,NA,9,247.5001,2122
i,7,0,NA,NA,9,247.5001,2145
i,7,0,NA,NA,9,247.5001,2200
i,7,0,NA,NA,9,247.5001,2055
i,7,0,NA,NA,9,247.5001,2109
i,7,0,NA,NA,9,247.5001,2163
i,7,0,NA,NA,9,247.5001,2164
i,3,4,NA,NA,10,129.01315,2884
i,3,4,NA,NA,10,129.01315,2901
i,3,4,NA,NA,10,129.01315,2940
i,3,4,NA,NA,10,129.01315,2983
i,3,4,NA,NA,10,129.01315,2978
i,3,4,NA,NA,10,129.01315,2975
i,3,4,NA,NA,10,129.01315,2948
i,3,4,NA,NA,10,129.01315,2879
i,3,4,NA,NA,10,129.01315,2975
i,3,4,NA,NA,10,129.01315,3010
j,1,11,NA,NA,1,240.7711,530
j,1,11,NA,NA,1,240.7711,523
j,1,11,NA,NA,1,240.7711,561
j,1,11,NA,NA,1,240.7711,592
j,1,11,NA,NA,1,240.7711,525
j,1,11,NA,NA,1,240.7711,555
j,1,11,NA,NA,1,240.7711,556
j,1,11,NA,NA,1,240.7711,567
j,1,11,NA,NA,1,240.7711,504
j,1,11,NA,NA,1,240.7711,565
j,3,2,NA,NA,2,236.9475,2969
j,3,2,NA,NA,2,236.9475,2920
j,3,2,NA,NA,2,236.9475,2957
j,3,2,NA,NA,2,236.9475,2947
j,3,2,NA,NA,2,236.9475,3063
j,3,2,NA,NA,2,236.9475,3036
j,3,2,NA,NA,2,236.9475,3014
j,3,2,NA,NA,2,236.9475,2963
j,3,2,NA,NA,2,236.9475,3007
j,3,2,NA,NA,2,236.9475,2885
j,4,5,NA,NA,3,236.9736,1286
j,4,5,NA,NA,3,236.9736,1241
j,4,5,NA,NA,3,236.9736,1198
j,4,5,NA,NA,3,236.9736,1195
j,4,5,NA,NA,3,236.9736,1205
j,4,5,NA,NA,3,236.9736,1261
j,4,5,NA,NA,3,236.9736,1206
j,4,5,NA,NA,3,236.9736,1236
j,4,5,NA,NA,3,236.9736,1171
j,4,5,NA,NA,3,236.9736,1234
j,8,5,NA,NA,4,236.9737,1228
j,8,5,NA,NA,4,236.9737,1143
j,8,5,NA,NA,4,236.9737,1198
j,8,5,NA,NA,4,236.9737,1200
j,8,5,NA,NA,4,236.9737,1191
j,8,5,NA,NA,4,236.9737,1225
j,8,5,NA,NA,4,236.9737,1221
j,8,5,NA,NA,4,236.9737,1163
j,8,5,NA,NA,4,236.9737,1231
j,8,5,NA,NA,4,236.9737,1177
j,6,10,NA,NA,5,236.9734,670
j,6,10,NA,NA,5,236.9734,595
j,6,10,NA,NA,5,236.9734,627
j,6,10,NA,NA,5,236.9734,631
j,6,10,NA,NA,5,236.9734,569
j,6,10,NA,NA,5,236.9734,641
j,6,10,NA,NA,5,236.9734,599
j,6,10,NA,NA,5,236.9734,576
j,6,10,NA,NA,5,236.9734,574
j,6,10,NA,NA,5,236.9734,646
j,7,15,NA,NA,6,236.9736,435
j,7,15,NA,NA,6,236.9736,415
j,7,15,NA,NA,6,236.9736,403
j,7,15,NA,NA,6,236.9736,376
j,7,15,NA,NA,6,236.9736,410
j,7,15,NA,NA,6,236.9736,429
j,7,15,NA,NA,6,236.9736,397
j,7,15,NA,NA,6,236.9736,396
j,7,15,NA,NA,6,236.9736,408
j,7,15,NA,NA,6,236.9736,424
j,3,16,NA,NA,7,236.9737,382
j,3,16,NA,NA,7,236.9737,395
j,3,16,NA,NA,7,236.9737,389
j,3,16,NA,NA,7,236.9737,343
j,3,16,NA,NA,7,236.9737,404
j,3,16,NA,NA,7,236.9737,397
j,3,16,NA,NA,7,236.9737,350
j,3,16,NA,NA,7,236.9737,363
j,3,16,NA,NA,7,236.9737,393
j,3,16,NA,NA,7,236.9737,374
j,14,3,NA,NA,8,236.9737,2072
j,14,3,NA,NA,8,236.9737,1979
j,14,3,NA,NA,8,236.9737,2004
j,14,3,NA,NA,8,236.9737,2100
j,14,3,NA,NA,8,236.9737,2057
j,14,3,NA,NA,8,236.9737,2047
j,14,3,NA,NA,8,236.9737,2045
j,14,3,NA,NA,8,236.9737,2080
j,14,3,NA,NA,8,236.9737,2176
j,14,3,NA,NA,8,236.9737,2158
j,9,9,NA,NA,9,236.9738,645
j,9,9,NA,NA,9,236.9738,709
j,9,9,NA,NA,9,236.9738,693
j,9,9,NA,NA,9,236.9738,693
j,9,9,NA,NA,9,236.9738,687
j,9,9,NA,NA,9,236.9738,673
j,9,9,NA,NA,9,236.9738,657
j,9,9,NA,NA,9,236.9738,727
j,9,9,NA,NA,9,236.9738,739
j,9,9,NA,NA,9,236.9738,687
j,3,4,NA,NA,10,236.9737,1648
j,3,4,NA,NA,10,236.9737,1535
j,3,4,NA,NA,10,236.9737,1536
j,3,4,NA,NA,10,236.9737,1634
j,3,4,NA,NA,10,236.9737,1559
j,3,4,NA,NA,10,236.9737,1548
j,3,4,NA,NA,10,236.9737,1538
j,3,4,NA,NA,10,236.9737,1553
j,3,4,NA,NA,10,236.9737,1575
j,3,4,NA,NA,10,236.9737,1554
