a_initial.i.i,a_initial.i.j,a_initial.j.i,a_initial.j.j,a_slope.i.i,a_slope.i.j,a_slope.j.i,a_slope.j.j,c.i.i,c.i.j,c.j.i,c.j.j,g.i,g.j,lambda.i,lambda.j,Nmax.i.i,Nmax.i.j,Nmax.j.i,Nmax.j.j,s.i,s.j,sim.i,sim.j,function.int,time,Ni.Ni,Nj.Ni,invader.Ni,grwr.Ni,Cgrwc.Ni,grwrChesson.Ni,grwrStouffer.Ni,Ni.Nj,Nj.Nj,invader.Nj,grwr.Nj,Cgrwc.Nj,grwrChesson.Nj,grwrStouffer.Nj,coex.stouff,prob.coex.stouff,prob.stable.stouff,coex.chess,prob.coex.chess,prob.stable.chess
-0.2897128902317471,-0.14020726329950559,-0.06347221490667275,-0.2637248153931277,-0.22073992900550365,-0.5022008060477674,-0.5392932491376996,-0.739408953813836,0.6227254520636052,0.15826386609114707,0.4449970107525587,0.141992901917547,1,1,1,1,2,7,9,7,1,1,223,223,4,1,1,3.4236812962811096,Ni,5.93698940299702,1.869812131781827,1.3752390857975163,1.7812021703782408,2.871861287674299,1,Nj,1.7014525517604586,1.5007471507251418,-0.09435563308556816,0.5314823284462595,coex,4,0,comp,0,0
-0.2985954190015418,-0.15124051305852546,-0.10081246490447385,-0.17795587436215687,-0.8110627944115549,-0.8206377376336604,-0.045732379890978336,-0.2816021265462041,0.22893194947391748,0.12324876780621707,0.47059975704178214,0.3543587322346866,1,1,1,1,1,10,6,7,1,1,224,224,1,1,1,5.619370552302794,Ni,1.1444246073998376,0.8596409189269446,0.2357144493136728,0.13490198440919896,3.349013201019124,1,Nj,1.3709962301606684,0.9041025679499259,0.4667781639344617,0.3155376508759362,coex,4851,0,coex,4950,0
-0.2985954190015418,-0.15124051305852546,-0.10081246490447385,-0.17795587436215687,-0.8110627944115549,-0.8206377376336604,-0.045732379890978336,-0.2816021265462041,0.22893194947391748,0.12324876780621707,0.47059975704178214,0.3543587322346866,1,1,1,1,1,10,6,7,1,1,224,224,2,1,1,0,Ni,2.0165831736031166,NA,1.4443535040611488,0.7014045809984581,1.8671837248751206,1,Nj,2400113.039228498,0.47570901578074737,NA,14.69102639388756,coex,1,0,comp,0,0
-0.2985954190015418,-0.15124051305852546,-0.10081246490447385,-0.17795587436215687,-0.8110627944115549,-0.8206377376336604,-0.045732379890978336,-0.2816021265462041,0.22893194947391748,0.12324876780621707,0.47059975704178214,0.3543587322346866,1,1,1,1,1,10,6,7,1,1,224,224,3,1,1,2.294252948671566e-273,Ni,2.0165831736031166,2.336746288918949,-2.3116621877392145,0.7014045809984581,2.0920364107818887,1,Nj,936.5911809287736,20.349712188913823,5.99348739371492,6.842246880656395,coex,1405,0,comp,0,0
-0.2985954190015418,-0.15124051305852546,-0.10081246490447385,-0.17795587436215687,-0.8110627944115549,-0.8206377376336604,-0.045732379890978336,-0.2816021265462041,0.22893194947391748,0.12324876780621707,0.47059975704178214,0.3543587322346866,1,1,1,1,1,10,6,7,1,1,224,224,4,1,1,5.783218512417809,Ni,1.3756689579772412,2.3424266106819056,0.3753251900117236,0.3189401277010748,2.359564727674185,1,Nj,1.7553065600085855,0.945175114495879,-0.28854388542392084,0.5626435197309619,coex,1556,0,comp,185,0
-0.26879247991049593,-0.023913124018738005,-6.698149679250261e-4,-0.2248709469290832,-0.20451554749161005,-0.33334631100296974,-0.5039062793366611,-0.5659167026169598,0.770393323386088,0.6100585595704615,0.34471622318960726,0.2775793285109103,1,1,1,1,4,6,4,4,1,1,225,225,1,1,1,4.446995103886705,Ni,2.071408594326836,0.9763705292212702,0.7288986711745565,0.7282288562066315,3.7203421774782752,1,Nj,1.9860823880704555,0.9993304093080433,0.7100771732074752,0.6861640491887371,coex,136,4879,coex,136,4879
-0.26879247991049593,-0.023913124018738005,-6.698149679250261e-4,-0.2248709469290832,-0.20451554749161005,-0.33334631100296974,-0.5039062793366611,-0.5659167026169598,0.770393323386088,0.6100585595704615,0.34471622318960726,0.2775793285109103,1,1,1,1,4,6,4,4,1,1,225,225,2,1,1,5.607045101598419e-122,Ni,3.8372430866361,14.052754564776833,3.3784075917673215,1.3447541625643342,6.2443916855691235,1,Nj,6.140118080942936,0.1308565715570849,-0.8279744575980503,1.8148439733980606,coex,18,0,comp,0,0
-0.26879247991049593,-0.023913124018738005,-6.698149679250261e-4,-0.2248709469290832,-0.20451554749161005,-0.33334631100296974,-0.5039062793366611,-0.5659167026169598,0.770393323386088,0.6100585595704615,0.34471622318960726,0.2775793285109103,1,1,1,1,4,6,4,4,1,1,225,225,3,1,1,4.798224758792049e-11,Ni,13.323122564835371,15.197771206061558,0.027657221608183402,2.589501064428019,3.658028709598227,1,Nj,14.467549948329811,12.95969093225372,-0.049240579010118246,2.6719082069105493,coex,4504,0,comp,0,1115
-0.26879247991049593,-0.023913124018738005,-6.698149679250261e-4,-0.2248709469290832,-0.20451554749161005,-0.33334631100296974,-0.5039062793366611,-0.5659167026169598,0.770393323386088,0.6100585595704615,0.34471622318960726,0.2775793285109103,1,1,1,1,4,6,4,4,1,1,225,225,4,1,1,2.764251743240116,Ni,4.963832823662361,3.506099088494401,0.8223887966318449,1.6021781890279443,2.974164068031347,1,Nj,3.835620476787865,2.1810128792282075,0.08982716624915854,1.3443312148971405,coex,2708,0,coex,83,0
-0.3083102044804795,-0.1055738624297513,-0.024113532069452503,-0.2598939372568228,-0.571769384201616,-0.2231768360361457,-0.4886106224730611,-0.6651031351648271,0.2143072932958603,0.10670641087926924,0.1711683131288737,0.39571020589210093,1,1,1,1,10,7,5,1,1,1,226,226,1,1,1,3.847723461943696,Ni,1.8201293908323004,0.8998080083863912,0.6230211244950089,0.5989075924255564,3.2434865452639094,1,Nj,1.4883656822532505,0.9761748763125978,0.5032525228504873,0.39767866042073596,coex,666,4230,coex,780,4230
-0.3083102044804795,-0.1055738624297513,-0.024113532069452503,-0.2598939372568228,-0.571769384201616,-0.2231768360361457,-0.4886106224730611,-0.6651031351648271,0.2143072932958603,0.10670641087926924,0.1711683131288737,0.39571020589210093,1,1,1,1,10,7,5,1,1,1,226,226,2,1,1,1.857201260287215,Ni,5680.291501907142,1.9976485558146788,NA,8.644757831156632,0,1,Nj,2.0961578269538808,NA,0.04813529597933264,0.7401060627431773,coex,1,0,comp,0,0
-0.3083102044804795,-0.1055738624297513,-0.024113532069452503,-0.2598939372568228,-0.571769384201616,-0.2231768360361457,-0.4886106224730611,-0.6651031351648271,0.2143072932958603,0.10670641087926924,0.1711683131288737,0.39571020589210093,1,1,1,1,10,7,5,1,1,1,226,226,3,1,1,0,Ni,57.643185410384675,NA,NA,4.054272033490253,0,1,Nj,1366.837414914944,NA,NA,7.220254893962862,coex,1,0,comp,0,0
-0.3083102044804795,-0.1055738624297513,-0.024113532069452503,-0.2598939372568228,-0.571769384201616,-0.2231768360361457,-0.4886106224730611,-0.6651031351648271,0.2143072932958603,0.10670641087926924,0.1711683131288737,0.39571020589210093,1,1,1,1,10,7,5,1,1,1,226,226,4,1,1,0.015485824403178177,Ni,3.071103068694678,2.715843534336547,-0.11281304705267581,1.1220368028279866,0.20198470162528787,1,Nj,3.6409284776106747,3.4378622865171953,0.29313612621178964,1.2922387253888983,coex,2993,0,comp,451,0
-0.2571316257742262,-0.16274537706159006,-0.10236584552294066,-0.1828707151568687,-0.006835630629211664,-0.5426881215535104,-0.8608188678044826,-0.5181181230582297,0.9675112515687943,0.5452879585791379,0.0806636440102011,0.6040923115797341,1,1,1,1,2,1,4,8,1,1,227,227,1,1,1,5.468344120282944,Ni,1.200930538144159,0.8498075413624744,0.2854625502655498,0.18309670474260914,3.889058753426339,1,Nj,1.2022597988901313,0.9026992427750148,0.3469483286636744,0.1842029516020844,coex,5050,0,coex,5050,0
-0.2571316257742262,-0.16274537706159006,-0.10236584552294066,-0.1828707151568687,-0.006835630629211664,-0.5426881215535104,-0.8608188678044826,-0.5181181230582297,0.9675112515687943,0.5452879585791379,0.0806636440102011,0.6040923115797341,1,1,1,1,2,1,4,8,1,1,227,227,2,1,1,0,Ni,2.116373487615107,NA,-1.7303867530355215,0.7497040048549855,3.7190936571805366,1,Nj,0.19218871476142718,11.942348230999206,NA,-1.6492775002914106,comp,0,0,comp,0,0
-0.2571316257742262,-0.16274537706159006,-0.10236584552294066,-0.1828707151568687,-0.006835630629211664,-0.5426881215535104,-0.8608188678044826,-0.5181181230582297,0.9675112515687943,0.5452879585791379,0.0806636440102011,0.6040923115797341,1,1,1,1,2,1,4,8,1,1,227,227,3,1,1,2.2126702515221215,Ni,1.4191031653840531,1.2595575784937074,0.4523909439362407,0.35002509841330004,3.805527271441255,1,Nj,0.3342639793157487,0.9026992427750148,-1.3265847720643178,-1.095824240940462,comp,0,0,comp,0,2704
-0.2571316257742262,-0.16274537706159006,-0.10236584552294066,-0.1828707151568687,-0.006835630629211664,-0.5426881215535104,-0.8608188678044826,-0.5181181230582297,0.9675112515687943,0.5452879585791379,0.0806636440102011,0.6040923115797341,1,1,1,1,2,1,4,8,1,1,227,227,4,1,1,2.4904188462294243,Ni,1.4366209912307575,0.981822140290981,0.4646596678182857,0.3622938222953453,3.8174109849720477,1,Nj,0.4704097274595502,0.902699242775015,-0.7358060965898635,-0.7541512034883366,comp,0,0,comp,0,0
-0.25355160750747935,-0.13578820413638842,-0.04693638248483027,-0.1644106022394255,-0.9994377761613578,-0.5472307782620192,-0.7956918708514422,-0.24226091336458921,0.6890036119148135,0.6704646900761873,0.10905323037877679,0.5380145094823092,1,1,1,1,7,2,7,0,1,1,228,228,1,1,1,6.08233280809795,Ni,1.5856044536681027,0.8730275165260103,0.5079020758964339,0.4609656934116036,3.943970262426759,1,Nj,1.349919226797289,0.9541480961905872,0.43583296279471273,0.3000447586583243,coex,2557,2275,coex,2701,2200
-0.25355160750747935,-0.13578820413638842,-0.04693638248483027,-0.1644106022394255,-0.9994377761613578,-0.5472307782620192,-0.7956918708514422,-0.24226091336458921,0.6890036119148135,0.6704646900761873,0.10905323037877679,0.5380145094823092,1,1,1,1,7,2,7,0,1,1,228,228,2,1,1,1.7205101433664503,Ni,1077248.5169969425,1.5089930500749404,NA,13.889920678820783,0,1,Nj,1.8100029668064657,NA,0.18188591027035567,0.5933284843959853,coex,1,0,comp,0,0
-0.25355160750747935,-0.13578820413638842,-0.04693638248483027,-0.1644106022394255,-0.9994377761613578,-0.5472307782620192,-0.7956918708514422,-0.24226091336458921,0.6890036119148135,0.6704646900761873,0.10905323037877679,0.5380145094823092,1,1,1,1,7,2,7,0,1,1,228,228,3,1,1,3.410269250240523,Ni,56198326405639e13,9510764781476.467,NA,61.593514302048284,0,1,Nj,2.740732669195066,NA,-28.875220125742448,1.0082252821720823,coex,1,0,comp,0,0
-0.25355160750747935,-0.13578820413638842,-0.04693638248483027,-0.1644106022394255,-0.9994377761613578,-0.5472307782620192,-0.7956918708514422,-0.24226091336458921,0.6890036119148135,0.6704646900761873,0.10905323037877679,0.5380145094823092,1,1,1,1,7,2,7,0,1,1,228,228,4,1,1,3.7174704378542045,Ni,3.538447122804508,1.4802234778950727,0.267280910090151,1.2636879650292292,1.247061444197513e-23,1,Nj,2.457713739990314,2.7085327156903873,0.5070384688661873,0.8992315438208252,coex,3805,0,coex,314,0
-0.13696751013943384,-0.009655564431948848,-0.006791684288351897,-0.11842933002878392,-0.5056523429229856,-0.20158182713203132,-0.37967743515037,-0.023197986651211977,0.11339121195487678,0.6792021887376904,0.15419687028042972,0.8146826408337802,1,1,1,1,9,1,8,1,1,1,229,229,1,1,1,8.443854235745087,Ni,2.2382280365687555,0.9903909008605047,0.8124761820028743,0.8056844977145224,7.301001522054342,1,Nj,2.2503266407746305,0.9932313270746091,0.8207309437892124,0.8110753793572637,coex,210,4840,coex,210,4819
-0.13696751013943384,-0.009655564431948848,-0.006791684288351897,-0.11842933002878392,-0.5056523429229856,-0.20158182713203132,-0.37967743515037,-0.023197986651211977,0.11339121195487678,0.6792021887376904,0.15419687028042972,0.8146826408337802,1,1,1,1,9,1,8,1,1,1,229,229,2,1,1,4.826394880487109,Ni,43959.24812135273,0.9903909008605046,NA,10.691018304671395,0,1,Nj,2.414689409597084,NA,0.8912262344031647,0.8815706699712159,coex,1,0,comp,0,0
-0.13696751013943384,-0.009655564431948848,-0.006791684288351897,-0.11842933002878392,-0.5056523429229856,-0.20158182713203132,-0.37967743515037,-0.023197986651211977,0.11339121195487678,0.6792021887376904,0.15419687028042972,0.8146826408337802,1,1,1,1,9,1,8,1,1,1,229,229,3,1,1,7.069033085201785,Ni,0.9331699135636439,8998526537587902e4,-1.9873282457077743,-0.06916797942783365,1.8873300920376008,1,Nj,8270799783120904e5,6.808421258092911,2.2182554604290914,48.16443307320313,comp,0,0,comp,0,0
-0.13696751013943384,-0.009655564431948848,-0.006791684288351897,-0.11842933002878392,-0.5056523429229856,-0.20158182713203132,-0.37967743515037,-0.023197986651211977,0.11339121195487678,0.6792021887376904,0.15419687028042972,0.8146826408337802,1,1,1,1,9,1,8,1,1,1,229,229,4,1,1,7.077076998986021,Ni,0.865475029502335,1.2094590516196904,0.05923784711097263,-0.14447675573257815,8.908797492714603,1,Nj,2.342351611987452,0.8156951350427122,0.6609821922524928,0.8511553871207752,comp,0,0,coex,6,0
-0.4082225170289162,-0.22653965196216064,-0.029130733791432186,-0.30354222064317743,-0.744372037705034,-0.9182361401617527,-0.29046336747705936,-0.8095930223353207,0.9546208661049604,0.30937119806185365,0.6244073372799903,0.1988230508286506,1,1,1,1,1,3,10,1,1,1,230,230,1,1,1,3.294434618950517,Ni,1.6418246011800555,0.7972877276633913,0.5249389188845902,0.49580818509315794,2.44964439315621,1,Nj,1.1520191565673537,0.9712894758101805,0.3680558430623172,0.1415161911001565,coex,1891,3034,coex,1891,2839
-0.4082225170289162,-0.22653965196216064,-0.029130733791432186,-0.30354222064317743,-0.744372037705034,-0.9182361401617527,-0.29046336747705936,-0.8095930223353207,0.9546208661049604,0.30937119806185365,0.6244073372799903,0.1988230508286506,1,1,1,1,1,3,10,1,1,1,230,230,2,1,1,1.7130369340022789,Ni,106.192848764109,3.0073798895799184,2.849463129521473,4.665256769102803,1.7839381593522472,1,Nj,9.8190793049655,6.145951913103804,1.183258129734165,2.284327360839077,coex,1,0,coex,1,0
-0.4082225170289162,-0.22653965196216064,-0.029130733791432186,-0.30354222064317743,-0.744372037705034,-0.9182361401617527,-0.29046336747705936,-0.8095930223353207,0.9546208661049604,0.30937119806185365,0.6244073372799903,0.1988230508286506,1,1,1,1,1,3,10,1,1,1,230,230,3,1,1,1.7324331430413702,Ni,3.1534894544449825,1.9147792767285692,0.48795419229149084,1.1485096030363777,1.497294420630061,1,Nj,1.744635302627315,1.9358672373323695,-0.09305681761296936,0.5565455381827147,coex,1873,0,comp,77,0
-0.4082225170289162,-0.22653965196216064,-0.029130733791432186,-0.30354222064317743,-0.744372037705034,-0.9182361401617527,-0.29046336747705936,-0.8095930223353207,0.9546208661049604,0.30937119806185365,0.6244073372799903,0.1988230508286506,1,1,1,1,1,3,10,1,1,1,230,230,4,1,1,3.1602065391558782,Ni,1.5743535055607838,0.7972877277642167,0.32200380674989804,0.45384471535081405,1.6129338691961765,1,Nj,1.418981738537829,1.1409267931882183,0.5764791806833185,0.3499395288476183,coex,3,0,coex,3,0
-0.27281871962939563,-0.06885690978559449,-0.003552835955889417,-0.199678854733353,-0.1885689622722566,-0.5977368059102446,-0.210476586362347,-0.9271353296935558,0.946695854421705,0.5188370603136718,0.2391041717492044,0.2941914009861648,1,1,1,1,2,8,1,4,1,1,231,231,1,1,1,5.008041544185433,Ni,2.032747914802104,0.9334602395482634,0.7129413662597238,0.7093885303038344,3.665437625975326,1,Nj,1.7296696514039178,0.9964534678980459,0.6167873471157349,0.5479304373301404,coex,351,4615,coex,407,4615
-0.27281871962939563,-0.06885690978559449,-0.003552835955889417,-0.199678854733353,-0.1885689622722566,-0.5977368059102446,-0.210476586362347,-0.9271353296935558,0.946695854421705,0.5188370603136718,0.2391041717492044,0.2941914009861648,1,1,1,1,2,8,1,4,1,1,231,231,2,1,1,0,Ni,2.4986491420167467,NA,0.3165568327678566,0.915750242642861,1.7541690738091142,1,Nj,22245.39806889029,1.820649689924191,NA,10.009890437837969,coex,1,0,comp,0,0
-0.27281871962939563,-0.06885690978559449,-0.003552835955889417,-0.199678854733353,-0.1885689622722566,-0.5977368059102446,-0.210476586362347,-0.9271353296935558,0.946695854421705,0.5188370603136718,0.2391041717492044,0.2941914009861648,1,1,1,1,2,8,1,4,1,1,231,231,3,1,1,0,Ni,2.7859488442750013,NA,0.11635363505809615,1.0245885134786987,2.7272819503411347,1,Nj,627.9552580934893,2.4799412699398236,NA,6.442468918856086,coex,1681,0,comp,0,0
-0.27281871962939563,-0.06885690978559449,-0.003552835955889417,-0.199678854733353,-0.1885689622722566,-0.5977368059102446,-0.210476586362347,-0.9271353296935558,0.946695854421705,0.5188370603136718,0.2391041717492044,0.2941914009861648,1,1,1,1,2,8,1,4,1,1,231,231,4,1,1,2.535341495989925e-7,Ni,2.248630694899797,2.9529949572386665,0.669877830042146,0.8103214509117913,2.8805316343588085,1,Nj,2.5415350937190597,1.1507841975235862,-0.1500516290065005,0.9327682660798232,coex,3154,0,comp,460,0
-0.2732092380553117,-0.10329615830685315,-0.00507212988552856,-0.1134541165713354,-0.7687764442525804,-0.6335748408455402,-0.2460440678987652,-0.5994457518681884,0.3026938671246171,0.28543862886726856,0.7904880815185606,0.5921812590677291,1,1,1,1,3,0,3,2,1,1,232,232,1,1,1,8.814135883480615,Ni,1.9779962155248147,0.9018598406432407,0.6871564498005052,0.6820843199149765,3.6601983414541355,1,Nj,1.6627310413210858,0.9949407116447823,0.6117576144221901,0.5084614561153369,coex,703,4104,coex,862,4104
-0.2732092380553117,-0.10329615830685315,-0.00507212988552856,-0.1134541165713354,-0.7687764442525804,-0.6335748408455402,-0.2460440678987652,-0.5994457518681884,0.3026938671246171,0.28543862886726856,0.7904880815185606,0.5921812590677291,1,1,1,1,3,0,3,2,1,1,232,232,2,1,1,0.03956183620452584,Ni,9.904208421354678,1.3568050134644658,0.8059437539682113,2.292959759880213,7.167493635470557e-49,1,Nj,4.419345619741254,4.423874987011604,1.1808589541829764,1.485991635296853,coex,3881,0,coex,620,0
-0.2732092380553117,-0.10329615830685315,-0.00507212988552856,-0.1134541165713354,-0.7687764442525804,-0.6335748408455402,-0.2460440678987652,-0.5994457518681884,0.3026938671246171,0.28543862886726856,0.7904880815185606,0.5921812590677291,1,1,1,1,3,0,3,2,1,1,232,232,3,1,1,1.920586772838741,Ni,2.6848680433031546,1.4687941609429698,-0.1843957263189533,0.9876315808697607,1.321707621768938,1,Nj,2.7094707662262287,3.228531232996903,0.6123115611214451,0.996753326604774,coex,1904,0,comp,29,0
-0.2732092380553117,-0.10329615830685315,-0.00507212988552856,-0.1134541165713354,-0.7687764442525804,-0.6335748408455402,-0.2460440678987652,-0.5994457518681884,0.3026938671246171,0.28543862886726856,0.7904880815185606,0.5921812590677291,1,1,1,1,3,0,3,2,1,1,232,232,4,1,1,2.1933936071962243,Ni,1.757419847387925,1.0755089844850163,0.0885416644921993,0.563846737624531,2.2677359329678874,1,Nj,1.8765396511243433,1.6085048342500856,0.5566354462659637,0.6294294697317223,coex,2500,0,coex,1,0
-0.343422374847032,-0.07467201700717462,-0.013010356116970816,-0.20043816076498652,-0.94738037022762,-0.3942939839325845,-0.26476876996457577,-0.8232930682133883,0.532210607547313,0.8117483109235764,0.895375635009259,0.7809263919480145,1,1,1,1,9,5,4,10,1,1,233,233,1,1,1,4.989069926522119,Ni,1.8070000670511837,0.9280478203192315,0.6046784048334165,0.5916680487164458,2.9118661835747375,1,Nj,1.7898412308193745,0.9870739127144572,0.6567989350596787,0.582126918052504,coex,378,4615,coex,406,4615
-0.343422374847032,-0.07467201700717462,-0.013010356116970816,-0.20043816076498652,-0.94738037022762,-0.3942939839325845,-0.26476876996457577,-0.8232930682133883,0.532210607547313,0.8117483109235764,0.895375635009259,0.7809263919480145,1,1,1,1,9,5,4,10,1,1,233,233,2,1,1,0,Ni,3772.9806332769917,NA,NA,8.235620586973928,0,1,Nj,3674.599599357925,NA,NA,8.20919945315551,coex,1,0,comp,0,0
-0.343422374847032,-0.07467201700717462,-0.013010356116970816,-0.20043816076498652,-0.94738037022762,-0.3942939839325845,-0.26476876996457577,-0.8232930682133883,0.532210607547313,0.8117483109235764,0.895375635009259,0.7809263919480145,1,1,1,1,9,5,4,10,1,1,233,233,3,1,1,0,Ni,8720476095682597e13,NA,NA,66.63805643839248,0,1,Nj,130919497.9703776,NA,NA,18.69009317296095,coex,1,0,comp,0,0
-0.343422374847032,-0.07467201700717462,-0.013010356116970816,-0.20043816076498652,-0.94738037022762,-0.3942939839325845,-0.26476876996457577,-0.8232930682133883,0.532210607547313,0.8117483109235764,0.895375635009259,0.7809263919480145,1,1,1,1,9,5,4,10,1,1,233,233,4,1,1,1.4427770216148776e-8,Ni,4.8428913973969605,3.737552672638495,0.3400934552502677,1.5775119385148881,3.1871686876119873e-12,1,Nj,4.727837251141123,3.4467042453696246,0.23503682553271288,1.5534678571638563,coex,4473,0,coex,86,0
-0.35145130540624975,-0.263265559296715,-0.16614681295142866,-0.31595191027726494,-0.5613844310864806,-0.5493046306073666,-0.022227694746106863,-0.7479675589129329,0.6075767478905618,0.44828271539881825,0.041917230701074004,0.575640199938789,1,1,1,1,4,5,9,6,1,1,234,234,1,1,1,3.1650386260442156,Ni,1.1305312036691306,0.7685377778576638,0.2888344269597638,0.12268761400833518,2.845344389442741,1,Nj,0.9370364541206982,0.8469218859599504,0.19823246694103674,-0.06503309235567835,comp,5049,0,coex,5050,0
-0.35145130540624975,-0.263265559296715,-0.16614681295142866,-0.31595191027726494,-0.5613844310864806,-0.5493046306073666,-0.022227694746106863,-0.7479675589129329,0.6075767478905618,0.44828271539881825,0.041917230701074004,0.575640199938789,1,1,1,1,4,5,9,6,1,1,234,234,2,1,1,0,Ni,10.305749958316703,NA,1.3210272428357661,2.3327019878531923,4.265092451953039e-46,1,Nj,83.41981610236431,2.7502030491779093,NA,4.423885884287399,coex,1,0,comp,0,0
-0.35145130540624975,-0.263265559296715,-0.16614681295142866,-0.31595191027726494,-0.5613844310864806,-0.5493046306073666,-0.022227694746106863,-0.7479675589129329,0.6075767478905618,0.44828271539881825,0.041917230701074004,0.575640199938789,1,1,1,1,4,5,9,6,1,1,234,234,3,1,1,0,Ni,35.21323976398832,NA,2.7170151387961194,3.561422141543783,0.0011895269506954765,1,Nj,1666.5845070284252,2.3265977393535415,NA,7.418531605750106,coex,1,0,comp,0,0
-0.35145130540624975,-0.263265559296715,-0.16614681295142866,-0.31595191027726494,-0.5613844310864806,-0.5493046306073666,-0.022227694746106863,-0.7479675589129329,0.6075767478905618,0.44828271539881825,0.041917230701074004,0.575640199938789,1,1,1,1,4,5,9,6,1,1,234,234,4,1,1,2.958313329953026,Ni,1.7595292710791801,3.6437213137791704,0.6684080294513034,0.5650463136622568,3.506071346461232,1,Nj,1.7956015068925644,0.9018007189207535,-0.7076654312271728,0.5853400671392355,coex,2475,0,comp,333,0
-0.2943814475924391,-0.027177762527986316,-0.0058530830801572405,-0.21762105945714383,-0.16058267862536013,-0.6465118685737252,-0.8109576408751309,-0.24503841600380838,0.13608038192614913,0.9349881182424724,0.07977520395070314,0.6832751396577805,1,1,1,1,0,0,7,6,1,1,235,235,1,1,1,4.595143514577597,Ni,1.9713582962671907,0.9731882297473604,0.6845758787316496,0.6787227956514925,3.396953198574067,1,Nj,1.9938298824746141,0.9941640128397388,0.717235115721313,0.6900573531933266,coex,171,4840,coex,171,4840
-0.2943814475924391,-0.027177762527986316,-0.0058530830801572405,-0.21762105945714383,-0.16058267862536013,-0.6465118685737252,-0.8109576408751309,-0.24503841600380838,0.13608038192614913,0.9349881182424724,0.07977520395070314,0.6832751396577805,1,1,1,1,0,0,7,6,1,1,235,235,2,1,1,1.3534878713188183e-73,Ni,1.7246702517116632,1.3858454254491341,-4.3148568883884275,0.5450358737822008,1.7418701179361378,1,Nj,0.998642709752555,129.01036657386734,-0.3276685810984741,-0.0013582122001856605,comp,0,0,comp,0,0
-0.2943814475924391,-0.027177762527986316,-0.0058530830801572405,-0.21762105945714383,-0.16058267862536013,-0.6465118685737252,-0.8109576408751309,-0.24503841600380838,0.13608038192614913,0.9349881182424724,0.07977520395070314,0.6832751396577805,1,1,1,1,0,0,7,6,1,1,235,235,3,1,1,2.4075262202314835,Ni,1.390866958166989,0.6571288284114879,0.3979614299692909,0.3299272636272926,2.885730286835219,1,Nj,0.3143044187370973,0.9342285538596509,-0.7375180824408372,-1.1573932762984493,comp,0,0,comp,893,2301
-0.2943814475924391,-0.027177762527986316,-0.0058530830801572405,-0.21762105945714383,-0.16058267862536013,-0.6465118685737252,-0.8109576408751309,-0.24503841600380838,0.13608038192614913,0.9349881182424724,0.07977520395070314,0.6832751396577805,1,1,1,1,0,0,7,6,1,1,235,235,4,1,1,2.5629307892183255,Ni,1.5967484977878303,0.7340571760265697,0.5061524672553058,0.4679693726655259,3.0553758790970034,1,Nj,0.31919822421021365,0.9625366894960421,-0.832774619765737,-1.1419429766731686,comp,0,0,comp,851,3038
-0.38826912062559493,-0.19745538310734273,-0.042260909600895354,-0.22734421663242965,-0.19390709837898612,-0.018591710133478045,-0.7827430600300431,-0.2827599805314094,0.9969819895923138,0.609729859046638,0.3790220015216619,0.5560031328350306,1,1,1,1,5,10,4,1,1,1,236,236,1,1,1,4.398616401211564,Ni,1.53087788097853,0.8208167621041166,0.4681022588746828,0.42584134927378753,2.5755331724262787,1,Nj,1.3022621845035283,0.9586196348748509,0.46155827720781234,0.26410289410046967,coex,1892,2970,coex,1892,2905
-0.38826912062559493,-0.19745538310734273,-0.042260909600895354,-0.22734421663242965,-0.19390709837898612,-0.018591710133478045,-0.7827430600300431,-0.2827599805314094,0.9969819895923138,0.609729859046638,0.3790220015216619,0.5560031328350306,1,1,1,1,5,10,4,1,1,1,236,236,2,1,1,2.3221894423662586,Ni,76.62628928634835,0.6529561347621095,0.9709728858226234,4.338940220037801,0.11075407334289006,1,Nj,2.1622510182041506,29.019480162406133,1.1973951440098771,0.7711498171046627,coex,1,0,coex,1,0
-0.38826912062559493,-0.19745538310734273,-0.042260909600895354,-0.22734421663242965,-0.19390709837898612,-0.018591710133478045,-0.7827430600300431,-0.2827599805314094,0.9969819895923138,0.609729859046638,0.3790220015216619,0.5560031328350306,1,1,1,1,5,10,4,1,1,1,236,236,3,1,1,0,Ni,52984.49744975799,NA,NA,10.87775464879955,0,1,Nj,3248039158038252500,NA,NA,42.62458315216584,coex,1,0,comp,0,0
-0.38826912062559493,-0.19745538310734273,-0.042260909600895354,-0.22734421663242965,-0.19390709837898612,-0.018591710133478045,-0.7827430600300431,-0.2827599805314094,0.9969819895923138,0.609729859046638,0.3790220015216619,0.5560031328350306,1,1,1,1,5,10,4,1,1,1,236,236,4,1,1,16.324835611109506,Ni,2.649574799913913e-5,7.15207602346303e-4,-11.228995347611663,-10.53852629070871,3.6464783542584867,1,Nj,1.4306333711588954,1.9946509186338142,7.601054967590043,0.35811726310741426,comp,3243,0,comp,600,0
-0.49712428594445623,-0.08990723825665356,-0.0077670745740585564,-0.09741709086556587,-0.4693486352916807,-0.29822687641717494,-0.5404176064766943,-0.9900499917566776,0.6307934727519751,0.09664813056588173,0.5158918600063771,0.47603300027549267,1,1,1,1,4,10,9,6,1,1,237,237,1,1,1,10.265139218537998,Ni,1.526756594216897,0.9140159670534649,0.43091268680612443,0.4231456122320659,2.011569396776021,1,Nj,2.0579868755519497,0.9922630112064369,0.8116354983653531,0.7217282601086996,coex,351,4615,coex,407,4615
